Date,Open_SWK,High_SWK,Low_SWK,Close_SWK,Volume_SWK,AdjClose_SWK
2015-01-12,94.68,94.830002,93.599998,94.010002,1093600,91.083296
2015-01-13,94.800003,95.550003,92.720001,93.470001,1330300,90.560106
2015-01-14,92.029999,93.669998,92.029999,93.589996,1592300,90.676365
2015-01-15,93.589996,94.32,91.629997,91.730003,1307500,88.874277
2015-01-16,91.739998,91.860001,90.370003,91.830002,1396500,88.971163
2015-01-20,92.220001,92.5,90.550003,91.809998,1022300,88.951781
2015-01-21,91.400002,92.470001,91.129997,92.440002,1244500,89.562173
2015-01-22,93.0,94.110001,92.099998,93.870003,1278500,90.947655
2015-01-23,93.709999,94.019997,93.150002,93.389999,1120000,90.482595
2015-01-26,93.489998,93.809998,92.959999,93.480003,1467700,90.569797
2015-01-27,92.32,92.540001,91.080002,91.300003,1338200,88.457664
2015-01-28,91.349998,92.150002,90.080002,90.510002,2263600,87.692257
2015-01-29,93.519997,95.989998,92.660004,95.57,3271000,92.594728
2015-01-30,95.190002,95.349998,93.43,93.650002,3205300,90.734502
2015-02-02,93.440002,95.910004,93.120003,95.540001,2177800,92.565663
2015-02-03,95.989998,96.720001,95.650002,96.480003,1521000,93.476401
2015-02-04,96.269997,96.379997,95.300003,95.68,1722100,92.701304
2015-02-05,96.139999,96.589996,95.889999,96.160004,1108800,93.166364
2015-02-06,96.160004,96.919998,96.040001,96.32,999800,93.321379
2015-02-09,96.190002,96.870003,95.160004,95.400002,1978400,92.430022
2015-02-10,95.809998,97.07,95.43,96.809998,1000000,93.796122
2015-02-11,96.889999,97.059998,95.949997,96.559998,1317900,93.553905
2015-02-12,97.040001,97.400002,96.360001,97.279999,1268700,94.251491
2015-02-13,97.449997,98.360001,97.379997,98.199997,798500,95.142848
2015-02-17,97.910004,98.43,97.769997,98.32,715500,95.259115
2015-02-18,98.25,98.730003,98.019997,98.550003,680600,95.481958
2015-02-19,97.970001,98.650002,97.580002,98.279999,589200,95.220359
2015-02-20,97.910004,99.160004,97.400002,98.940002,1158200,95.859816
2015-02-23,98.940002,99.029999,98.370003,98.690002,606000,95.617599
2015-02-24,98.690002,100.440002,98.650002,100.169998,1114500,97.051519
2015-02-25,100.050003,100.279999,98.940002,99.129997,1124100,96.043896
2015-02-26,99.040001,99.25,98.099998,98.639999,792400,95.569152
2015-02-27,98.660004,99.059998,98.169998,98.339996,1362400,95.278489
2015-03-02,97.82,98.949997,97.449997,98.919998,924800,96.34991
2015-03-03,98.75,98.989998,97.580002,98.379997,626300,95.823939
2015-03-04,97.940002,98.220001,97.110001,97.32,1099300,94.791482
2015-03-05,97.470001,97.699997,97.129997,97.620003,634900,95.08369
2015-03-06,96.760002,97.139999,95.43,95.68,1030400,93.194092
2015-03-09,95.75,97.75,95.739998,97.239998,1199100,94.713558
2015-03-10,96.150002,96.75,95.879997,96.019997,1291400,93.525254
2015-03-11,96.279999,96.279999,94.919998,95.150002,1063100,92.677863
2015-03-12,95.519997,96.620003,95.339996,96.470001,750100,93.963567
2015-03-13,96.150002,96.639999,95.290001,96.18,1197700,93.681101
2015-03-16,94.709999,95.470001,93.279999,95.019997,3615000,92.551236
2015-03-17,94.75,95.230003,94.099998,94.470001,1906000,92.01553
2015-03-18,94.379997,96.980003,93.940002,96.650002,1661300,94.138891
2015-03-19,96.019997,96.470001,95.269997,95.870003,1264800,93.379158
2015-03-20,96.160004,97.25,96.129997,96.32,1923800,93.817463
2015-03-23,96.529999,97.150002,95.989998,95.989998,955400,93.496035
2015-03-24,95.550003,96.769997,95.5,96.010002,941000,93.51552
2015-03-25,96.059998,96.43,94.949997,94.989998,864900,92.522017
2015-03-26,94.709999,95.150002,94.120003,94.860001,896800,92.395397
2015-03-27,94.860001,95.610001,94.739998,95.410004,1060100,92.93111
2015-03-30,96.0,96.769997,95.800003,96.209999,825400,93.71032
2015-03-31,95.900002,96.010002,95.120003,95.360001,1467400,92.882406
2015-04-01,95.349998,95.970001,94.620003,95.540001,641000,93.05773
2015-04-02,95.580002,96.470001,95.290001,95.610001,546300,93.125911
2015-04-06,94.919998,97.25,94.599998,96.639999,785300,94.129149
2015-04-07,96.57,96.910004,95.870003,96.160004,655800,93.661624
2015-04-08,96.150002,96.739998,95.940002,96.730003,851000,94.216814
2015-04-09,96.68,96.75,95.529999,96.389999,460400,93.885644
2015-04-10,96.660004,96.919998,96.300003,96.5,777100,93.992787
2015-04-13,96.220001,96.57,95.559998,95.949997,579100,93.457073
2015-04-14,95.68,95.949997,95.07,95.93,436600,93.437596
2015-04-15,96.349998,97.260002,96.089996,96.989998,938900,94.470054
2015-04-16,96.660004,97.449997,96.199997,97.169998,928700,94.645377
2015-04-17,96.18,96.529999,95.730003,96.25,972500,93.749282
2015-04-20,97.010002,97.5,96.690002,97.360001,669600,94.830443
2015-04-21,97.480003,97.480003,96.389999,97.080002,995800,94.557719
2015-04-22,97.080002,98.459999,96.379997,98.110001,1382300,95.560957
2015-04-23,100.309998,101.059998,99.309998,99.769997,2747300,97.177824
2015-04-24,100.370003,100.82,99.400002,99.790001,1322400,97.197308
2015-04-27,99.82,100.279999,99.379997,99.709999,1196300,97.119385
2015-04-28,99.440002,99.739998,98.5,99.730003,1185700,97.13887
2015-04-29,99.120003,100.059998,98.470001,99.639999,1012800,97.051204
2015-04-30,99.160004,99.580002,98.540001,98.699997,1598100,96.135624
2015-05-01,98.989998,99.540001,98.82,99.300003,719300,96.720041
2015-05-04,99.480003,100.849998,99.349998,100.550003,1265200,97.937565
2015-05-05,100.669998,101.5,100.269997,100.739998,1477100,98.122623
2015-05-06,101.279999,102.529999,100.889999,101.959999,1892000,99.310927
2015-05-07,102.029999,102.75,101.379997,102.370003,1486700,99.710278
2015-05-08,103.110001,103.739998,102.779999,103.330002,1323400,100.645335
2015-05-11,103.279999,103.699997,102.82,103.480003,1460500,100.791439
2015-05-12,103.169998,103.529999,102.269997,103.43,1133100,100.742735
2015-05-13,103.529999,104.019997,103.199997,103.629997,708700,100.937536
2015-05-14,104.160004,104.279999,103.849998,104.040001,1005400,101.336887
2015-05-15,103.989998,104.470001,103.709999,104.050003,657600,101.346629
2015-05-18,104.010002,104.019997,103.150002,103.260002,1242600,100.577154
2015-05-19,103.379997,103.940002,103.019997,103.660004,874500,100.966763
2015-05-20,104.010002,104.18,103.360001,103.690002,629500,100.995982
2015-05-21,103.57,104.099998,103.309998,103.879997,763600,101.181041
2015-05-22,104.010002,104.220001,103.589996,103.599998,734100,100.908317
2015-05-26,103.5,103.709999,102.220001,102.410004,1155000,99.74924
2015-05-27,102.739998,103.660004,102.360001,103.449997,721500,100.762212
2015-05-28,103.25,103.480003,102.870003,103.339996,530600,100.65507
2015-05-29,103.190002,103.589996,101.980003,102.440002,1134700,99.778459
2015-06-01,102.360001,103.169998,101.940002,102.830002,947200,100.669337
2015-06-02,102.449997,103.949997,102.389999,103.400002,1037000,101.22736
2015-06-03,103.669998,104.239998,103.410004,103.870003,1660500,101.687485
2015-06-04,103.400002,103.650002,102.690002,103.07,1503800,100.904292
2015-06-05,102.860001,103.629997,102.849998,103.5,896700,101.325257
2015-06-08,103.510002,104.139999,103.339996,103.639999,1115200,101.462315
2015-06-09,103.660004,104.260002,103.379997,103.970001,861800,101.785383
2015-06-10,104.300003,106.519997,104.230003,106.389999,1540300,104.154532
2015-06-11,106.779999,107.239998,106.300003,106.790001,1478400,104.546129
2015-06-12,106.589996,106.699997,106.0,106.279999,853800,104.046843
2015-06-15,105.300003,105.790001,105.07,105.690002,904500,103.469243
2015-06-16,105.639999,105.959999,105.269997,105.779999,1131500,103.557349
2015-06-17,106.269997,106.349998,104.870003,105.599998,1133200,103.38113
2015-06-18,104.790001,106.830002,104.790001,106.559998,785500,104.320958
2015-06-19,106.709999,107.190002,106.379997,106.860001,1299000,104.614657
2015-06-22,107.480003,107.690002,106.959999,107.290001,686700,105.035623
2015-06-23,107.279999,107.559998,107.139999,107.330002,659000,105.074783
2015-06-24,107.349998,107.419998,106.040001,106.360001,1034600,104.125163
2015-06-25,106.379997,106.730003,105.57,105.699997,778100,103.479028
2015-06-26,105.879997,106.440002,105.660004,106.389999,784400,104.154532
2015-06-29,105.529999,106.07,104.900002,104.989998,834800,102.783947
2015-06-30,105.68,106.589996,104.830002,105.239998,1069000,103.028694
2015-07-01,106.699997,108.629997,106.699997,107.5,2290700,105.241209
2015-07-02,107.75,107.849998,107.089996,107.709999,1111000,105.446796
2015-07-06,106.75,108.129997,106.32,107.379997,737200,105.123728
2015-07-07,107.660004,107.839996,106.07,107.650002,958200,105.388059
2015-07-08,107.239998,107.239998,105.739998,106.190002,1000200,103.958737
2015-07-09,107.709999,107.93,105.800003,105.82,961700,103.596509
2015-07-10,107.169998,107.169998,106.18,106.660004,829400,104.418863
2015-07-13,107.599998,107.690002,107.139999,107.580002,780200,105.31953
2015-07-14,107.610001,107.970001,107.470001,107.589996,863300,105.329314
2015-07-15,107.589996,107.720001,106.910004,107.18,657700,104.927933
2015-07-16,107.889999,108.029999,107.139999,107.209999,906900,104.957302
2015-07-17,107.099998,107.470001,106.660004,107.349998,624200,105.094359
2015-07-20,107.489998,108.279999,107.160004,107.900002,1033200,105.632806
2015-07-21,107.610001,107.760002,106.260002,106.790001,1102600,104.546129
2015-07-22,106.68,107.129997,106.18,106.690002,911400,104.448231
2015-07-23,106.349998,107.129997,106.099998,106.349998,755300,104.115371
2015-07-24,106.220001,106.360001,104.699997,105.139999,959400,102.930797
2015-07-27,104.459999,104.900002,104.160004,104.68,1016800,102.480463
2015-07-28,104.980003,106.779999,104.809998,106.169998,1375900,103.939153
2015-07-29,106.199997,108.669998,105.769997,108.169998,2506300,105.897129
2015-07-30,109.610001,111.18,104.339996,104.510002,3568100,102.314037
2015-07-31,104.559998,106.010002,104.559998,105.489998,2357100,103.273441
2015-08-03,104.790001,105.25,102.93,103.739998,2166400,101.560212
2015-08-04,103.949997,104.419998,103.57,103.970001,1111800,101.785383
2015-08-05,103.839996,105.5,103.839996,105.279999,1869700,103.067855
2015-08-06,105.449997,105.949997,104.75,105.199997,952100,102.989534
2015-08-07,105.150002,105.360001,104.5,104.690002,1140700,102.490255
2015-08-10,105.68,106.800003,105.68,105.989998,1489100,103.762935
2015-08-11,104.849998,105.099998,104.290001,105.019997,1182000,102.813316
2015-08-12,104.389999,105.050003,103.169998,104.690002,1141200,102.490255
2015-08-13,103.709999,104.82,103.540001,104.5,890100,102.304245
2015-08-14,104.800003,105.559998,104.489998,105.410004,864100,103.195128
2015-08-17,105.089996,106.0,104.480003,105.739998,649900,103.518188
2015-08-18,105.790001,106.220001,105.339996,105.849998,964400,103.625877
2015-08-19,105.489998,106.419998,104.940002,105.760002,1033700,103.537772
2015-08-20,105.110001,105.43,104.5,104.559998,1409000,102.362982
2015-08-21,103.830002,104.190002,101.059998,101.150002,2282800,99.024637
2015-08-24,96.019997,99.370003,91.190002,96.639999,2970200,94.609399
2015-08-25,99.169998,99.610001,94.580002,94.660004,2326400,92.671007
2015-08-26,96.730003,98.129997,94.849998,97.839996,2606300,95.784182
2015-08-27,99.209999,100.959999,98.57,100.730003,1873400,98.613464
2015-08-28,100.25,100.709999,99.190002,100.5,975700,98.388293
2015-08-31,100.510002,102.330002,100.18,101.519997,1507000,99.386858
2015-09-01,99.169998,99.660004,97.940002,98.360001,1782300,96.293259
2015-09-02,98.860001,99.099998,97.900002,99.089996,1547200,97.553404
2015-09-03,99.110001,100.150002,98.849998,99.290001,829300,97.750307
2015-09-04,97.809998,98.370003,97.25,97.790001,806800,96.273567
2015-09-08,99.690002,100.309998,98.93,100.279999,845200,98.724953
2015-09-09,101.129997,101.699997,98.93,99.089996,770800,97.553404
2015-09-10,98.849998,99.599998,98.190002,98.730003,717600,97.198993
2015-09-11,98.43,99.910004,98.080002,99.879997,857900,98.331154
2015-09-14,99.779999,99.879997,98.669998,99.010002,734400,97.47465
2015-09-15,99.43,101.550003,99.0,101.25,1099200,99.679912
2015-09-16,100.93,102.209999,100.839996,101.699997,920700,100.122931
2015-09-17,106.779999,106.779999,100.709999,100.949997,1101000,99.384561
2015-09-18,100.080002,101.309998,99.870003,100.309998,2055800,98.754486
2015-09-21,100.739998,101.529999,100.139999,100.709999,581800,99.148285
2015-09-22,99.190002,99.699997,98.540001,99.120003,1148500,97.582945
2015-09-23,99.470001,99.610001,97.93,98.650002,898100,97.120232
2015-09-24,97.540001,98.419998,96.849998,98.260002,1149300,96.73628
2015-09-25,98.889999,99.019997,97.919998,98.349998,739500,96.824881
2015-09-28,97.660004,97.889999,96.510002,96.660004,678200,95.161093
2015-09-29,96.739998,97.080002,94.559998,94.900002,1373100,93.428383
2015-09-30,96.040001,97.160004,95.190002,96.980003,1403200,95.47613
2015-10-01,96.940002,97.389999,95.720001,96.620003,1149500,95.121712
2015-10-02,94.889999,97.459999,94.889999,97.459999,1400300,95.948683
2015-10-05,98.239998,99.989998,98.239998,99.790001,1129700,98.242553
2015-10-06,99.779999,100.489998,99.279999,99.879997,680800,98.331154
2015-10-07,100.440002,101.489998,99.099998,100.440002,680200,98.882475
2015-10-08,100.059998,102.419998,99.379997,101.739998,972500,100.162311
2015-10-09,102.0,103.110001,101.300003,101.550003,1117900,99.975263
2015-10-12,101.57,102.0,100.910004,101.510002,611600,99.935882
2015-10-13,100.849998,101.650002,100.099998,100.32,607000,98.764333
2015-10-14,100.279999,100.349998,98.199997,98.43,966000,96.903642
2015-10-15,98.709999,99.120003,97.610001,98.730003,1057000,97.198993
2015-10-16,98.989998,99.019997,97.809998,98.510002,889800,96.982403
2015-10-19,98.25,99.43,98.0,98.239998,1251700,96.716586
2015-10-20,97.900002,99.669998,97.639999,98.599998,1170800,97.071004
2015-10-21,98.970001,99.370003,97.93,98.150002,1203700,96.627985
2015-10-22,105.0,106.150002,102.150002,105.470001,3641600,103.834473
2015-10-23,106.580002,106.970001,105.029999,106.050003,1211700,104.405481
2015-10-26,106.099998,106.699997,105.129997,106.18,1202100,104.533463
2015-10-27,105.32,106.449997,104.959999,105.949997,1287300,104.307026
2015-10-28,106.230003,107.32,105.620003,107.139999,980400,105.478575
2015-10-29,107.120003,107.32,105.540001,106.459999,1084900,104.809119
2015-10-30,106.809998,107.279999,104.739998,105.980003,1454100,104.336567
2015-11-02,106.279999,107.5,105.790001,107.309998,1328700,105.645937
2015-11-03,106.919998,107.709999,106.519997,107.449997,1094700,105.783765
2015-11-04,107.949997,108.139999,106.900002,107.279999,928900,105.616403
2015-11-05,107.370003,107.879997,106.529999,107.110001,1679900,105.449041
2015-11-06,106.809998,107.5,105.730003,107.5,1087500,105.832993
2015-11-09,106.879997,107.370003,106.150002,106.559998,1213900,104.907567
2015-11-10,106.169998,107.129997,105.790001,106.879997,711600,105.222605
2015-11-11,107.32,107.57,106.160004,107.059998,639000,105.399814
2015-11-12,105.82,106.93,104.809998,105.059998,1064100,103.430828
2015-11-13,105.019997,105.529999,104.269997,104.440002,1184100,102.820447
2015-11-16,104.379997,105.75,104.190002,105.690002,568600,104.051063
2015-11-17,106.029999,106.029999,104.900002,105.120003,823900,103.489902
2015-11-18,105.699997,107.160004,105.550003,107.0,1442000,105.340746
2015-11-19,107.129997,107.690002,106.769997,107.339996,982900,105.67547
2015-11-20,108.0,108.470001,107.349998,107.720001,1337200,106.049583
2015-11-23,107.699997,108.290001,107.489998,107.989998,1553800,106.315392
2015-11-24,107.489998,107.639999,106.529999,107.480003,1745600,105.813306
2015-11-25,107.790001,108.739998,107.580002,108.290001,1066900,106.610743
2015-11-27,108.269997,109.220001,108.230003,109.059998,655900,107.3688
2015-11-30,109.139999,109.5,108.370003,109.160004,1774900,107.467255
2015-12-01,109.440002,110.230003,109.050003,110.150002,1443200,108.441901
2015-12-02,109.919998,110.089996,109.209999,109.370003,1482300,108.214335
2015-12-03,109.739998,109.959999,107.730003,108.290001,1126300,107.145745
2015-12-04,108.419998,110.150002,108.339996,110.059998,1362200,108.897038
2015-12-07,109.610001,110.410004,109.32,110.169998,1088100,109.005877
2015-12-08,108.93,110.040001,108.839996,109.339996,1112200,108.184645
2015-12-09,108.650002,109.699997,107.849998,108.089996,1648000,106.947853
2015-12-10,108.199997,109.279999,108.019997,108.57,1206700,107.422785
2015-12-11,107.360001,107.769997,106.589996,107.0,1518800,105.869375
2015-12-14,107.309998,108.779999,107.169998,108.730003,1554500,107.581098
2015-12-15,109.519997,109.519997,107.18,107.510002,1505800,106.373988
2015-12-16,108.220001,109.510002,107.889999,109.400002,1194100,108.244016
2015-12-17,109.629997,109.839996,107.459999,107.540001,1755500,106.40367
2015-12-18,107.510002,107.510002,104.360001,104.559998,3344000,103.455155
2015-12-21,105.330002,105.480003,103.379997,104.580002,1623400,103.474948
2015-12-22,105.0,106.139999,104.080002,105.739998,922800,104.622686
2015-12-23,106.190002,107.32,105.75,107.059998,1162800,105.928738
2015-12-24,106.839996,107.190002,106.309998,106.949997,338400,105.8199
2015-12-28,106.800003,107.529999,106.190002,106.989998,1092500,105.859478
2015-12-29,107.830002,108.25,106.879997,107.919998,990200,106.779652
2015-12-30,108.019997,108.470001,107.209999,107.230003,632300,106.096948
2015-12-31,106.809998,107.559998,106.550003,106.730003,636900,105.602231
2016-01-04,104.940002,105.0,103.660004,104.870003,1304500,103.761884
2016-01-05,105.160004,105.599998,102.440002,102.709999,2550400,101.624704
2016-01-06,101.330002,102.830002,100.82,101.290001,1385900,100.219711
2016-01-07,99.120003,100.370003,98.279999,98.410004,1438600,97.370145
2016-01-08,98.589996,98.93,96.279999,96.440002,1978500,95.42096
2016-01-11,96.889999,97.059998,95.330002,96.290001,959900,95.272544
2016-01-12,97.220001,98.370003,96.489998,97.910004,1502100,96.875429
2016-01-13,98.389999,99.169998,96.110001,96.230003,1189800,95.21318
2016-01-14,96.629997,98.379997,95.290001,97.82,1321900,96.786376
2016-01-15,95.110001,96.199997,94.860001,95.699997,1617300,94.688774
2016-01-19,96.860001,96.959999,94.949997,95.669998,1159900,94.659092
2016-01-20,94.300003,94.970001,90.400002,93.669998,2010300,92.680225
2016-01-21,93.660004,94.949997,92.480003,92.849998,1928400,91.86889
2016-01-22,94.459999,95.43,92.629997,93.989998,1682200,92.996844
2016-01-25,93.440002,94.629997,92.910004,93.610001,1731300,92.620862
2016-01-26,94.360001,96.57,94.239998,96.220001,1160600,95.203284
2016-01-27,96.110001,98.550003,95.660004,96.120003,1920100,95.104342
2016-01-28,90.269997,93.550003,89.010002,91.82,5059000,90.849775
2016-01-29,91.949997,94.339996,91.949997,94.339996,4084600,93.343144
2016-02-01,93.519997,94.699997,92.010002,94.230003,2364900,93.234313
2016-02-02,94.220001,94.849998,92.599998,92.959999,2010700,91.977729
2016-02-03,94.419998,95.660004,92.389999,95.510002,1889100,94.500787
2016-02-04,95.110001,98.25,95.0,96.110001,2066000,95.094445
2016-02-05,95.620003,96.139999,93.169998,93.25,1943800,92.264665
2016-02-08,92.010002,92.239998,89.389999,90.419998,2107400,89.464567
2016-02-09,89.57,91.449997,89.57,90.629997,1363300,89.672347
2016-02-10,90.940002,92.129997,90.660004,91.269997,1924000,90.305584
2016-02-11,89.760002,90.989998,88.720001,90.139999,1821700,89.187527
2016-02-12,91.339996,92.379997,90.940002,91.760002,1390000,90.790412
2016-02-16,93.169998,93.93,92.68,92.970001,1751200,91.987625
2016-02-17,93.75,94.010002,92.239998,93.059998,1305600,92.076671
2016-02-18,92.889999,93.339996,92.0,92.610001,1297900,91.631428
2016-02-19,92.470001,92.589996,91.57,92.0,1611600,91.027874
2016-02-22,93.150002,94.169998,93.150002,94.110001,856900,93.115579
2016-02-23,94.080002,95.0,93.0,93.599998,877900,92.610965
2016-02-24,92.669998,93.900002,92.660004,93.720001,1192100,92.7297
2016-02-25,94.050003,95.080002,93.5,95.07,816900,94.065434
2016-02-26,95.5,96.120003,95.080002,95.589996,876200,94.579936
2016-02-29,95.150002,95.480003,94.010002,94.010002,1624200,93.554931
2016-03-01,94.889999,97.010002,94.660004,96.779999,834200,96.311519
2016-03-02,96.639999,97.400002,95.830002,96.82,1116000,96.351326
2016-03-03,96.629997,97.690002,96.199997,97.510002,912800,97.037988
2016-03-04,97.330002,98.669998,97.330002,98.589996,1049200,98.112755
2016-03-07,98.220001,99.5,95.57,99.129997,1233700,98.650141
2016-03-08,98.25,99.190002,97.949997,98.660004,1027300,98.182423
2016-03-09,98.919998,99.449997,98.330002,98.989998,885200,98.51082
2016-03-10,99.029999,99.580002,97.470001,98.349998,943700,97.873918
2016-03-11,99.040001,100.160004,99.040001,100.0,730500,99.515933
2016-03-14,99.559998,100.370003,99.440002,99.730003,905800,99.247243
2016-03-15,99.0,99.980003,98.699997,99.82,893500,99.336804
2016-03-16,99.779999,100.080002,98.620003,99.800003,1025500,99.316904
2016-03-17,99.800003,102.019997,99.720001,101.709999,1280200,101.217654
2016-03-18,101.889999,102.139999,100.610001,101.760002,2040800,101.267415
2016-03-21,101.489998,103.839996,101.18,103.480003,1421500,102.979091
2016-03-22,102.870003,103.489998,102.610001,103.18,977600,102.68054
2016-03-23,102.800003,103.959999,102.269997,102.949997,1454600,102.45165
2016-03-24,102.589996,103.510002,102.18,103.510002,1208500,103.008944
2016-03-28,103.510002,103.889999,102.800003,103.730003,570000,103.22788
2016-03-29,103.739998,105.959999,103.57,105.709999,1224800,105.198292
2016-03-30,106.480003,106.480003,104.790001,105.169998,649100,104.660905
2016-03-31,105.290001,105.650002,104.75,105.209999,886200,104.700712
2016-04-01,104.309998,106.760002,104.199997,106.639999,1083800,106.12379
2016-04-04,106.540001,106.540001,105.139999,105.440002,880900,104.929602
2016-04-05,104.889999,105.480003,104.279999,104.57,638000,104.063811
2016-04-06,104.57,105.769997,103.889999,105.739998,653800,105.228145
2016-04-07,104.830002,105.760002,104.370003,104.769997,806400,104.262839
2016-04-08,105.830002,106.379997,105.330002,105.839996,809400,105.32766
2016-04-11,106.440002,107.080002,106.029999,106.099998,620500,105.586403
2016-04-12,106.410004,107.599998,106.120003,107.489998,887300,106.969674
2016-04-13,107.989998,109.330002,107.959999,109.239998,1246900,108.711203
2016-04-14,109.470001,109.620003,108.010002,108.959999,1046200,108.432559
2016-04-15,109.190002,109.470001,108.410004,108.790001,1053200,108.263384
2016-04-18,108.309998,109.110001,108.029999,109.110001,958600,108.581835
2016-04-19,109.589996,109.949997,108.32,109.059998,864800,108.532074
2016-04-20,108.949997,109.18,108.029999,108.220001,2166700,107.696144
2016-04-21,109.900002,113.160004,109.379997,112.269997,3148800,111.726534
2016-04-22,112.650002,113.550003,110.980003,111.669998,1463900,111.12944
2016-04-25,111.629997,111.93,111.169998,111.519997,891200,110.980165
2016-04-26,111.949997,113.050003,111.529999,112.779999,1257500,112.234068
2016-04-27,112.919998,113.690002,112.209999,113.190002,1334900,112.642087
2016-04-28,112.269997,113.489998,111.809998,112.410004,1188900,111.865864
2016-04-29,111.93,112.629997,111.379997,111.919998,1220100,111.37823
2016-05-02,112.019997,112.730003,111.540001,112.080002,1108900,111.537459
2016-05-03,111.080002,111.190002,109.510002,110.580002,1017500,110.04472
2016-05-04,110.32,110.559998,109.599998,110.349998,886700,109.81583
2016-05-05,110.639999,110.959999,110.010002,110.360001,1269400,109.825784
2016-05-06,110.169998,111.330002,109.830002,111.300003,781800,110.761236
2016-05-09,110.879997,111.489998,110.540001,110.860001,800000,110.323364
2016-05-10,111.309998,113.050003,110.949997,112.989998,831200,112.44305
2016-05-11,113.0,113.459999,112.300003,112.970001,777300,112.42315
2016-05-12,113.419998,113.949997,112.639999,113.650002,888600,113.099859
2016-05-13,113.410004,114.349998,112.260002,113.209999,1141000,112.661987
2016-05-16,112.900002,114.300003,112.610001,114.010002,1007200,113.458117
2016-05-17,113.970001,114.620003,113.089996,113.5,1109500,112.950584
2016-05-18,113.309998,114.010002,112.589996,113.25,781100,112.701794
2016-05-19,112.400002,112.620003,111.07,112.330002,795400,111.786249
2016-05-20,113.040001,113.43,112.279999,112.970001,1868800,112.42315
2016-05-23,113.050003,113.489998,112.010002,112.93,661700,112.383343
2016-05-24,113.68,114.699997,113.050003,114.470001,649100,113.915889
2016-05-25,114.699997,115.150002,114.0,114.209999,862100,113.657146
2016-05-26,114.32,114.540001,113.389999,113.620003,627600,113.070006
2016-05-27,113.389999,113.559998,112.779999,113.18,746200,113.18
2016-05-31,113.25,113.519997,112.480003,113.18,959100,113.18
2016-06-01,112.660004,113.68,112.050003,113.540001,565000,113.540001
2016-06-02,113.5,113.980003,113.029999,113.980003,477400,113.980003
2016-06-03,113.620003,113.739998,112.410004,113.339996,511500,113.339996
2016-06-06,113.709999,113.849998,112.910004,113.730003,501800,113.730003
2016-06-07,113.769997,114.419998,113.419998,114.220001,618000,114.220001
2016-06-08,114.300003,114.690002,113.82,114.019997,837200,114.019997
2016-06-09,113.550003,114.489998,112.959999,114.370003,477500,114.370003
2016-06-10,113.099998,113.550003,112.599998,112.940002,537300,112.940002
2016-06-13,112.470001,113.300003,111.779999,112.330002,957200,112.330002
