Date,Open_FDX,High_FDX,Low_FDX,Close_FDX,Volume_FDX,AdjClose_FDX
2015-01-02,173.779999,174.639999,170.330002,172.449997,1249700,171.131913
2015-01-05,171.820007,171.929993,169.350006,169.800003,1726100,168.502174
2015-01-06,172.419998,173.320007,169.580002,169.789993,2612500,168.49224
2015-01-07,171.970001,172.339996,170.050003,171.039993,1835800,169.732686
2015-01-08,173.179993,175.360001,172.460007,175.039993,1819500,173.702113
2015-01-09,174.509995,175.229996,172.350006,172.660004,1396200,171.340314
2015-01-12,174.059998,175.0,172.490005,172.570007,1876600,171.251006
2015-01-13,173.929993,174.729996,170.100006,171.5,1736400,170.189177
2015-01-14,170.0,172.960007,169.009995,172.75,1928900,171.429623
2015-01-15,172.75,174.460007,172.080002,173.850006,2218200,172.521221
2015-01-16,172.860001,176.899994,172.860001,176.759995,2588900,175.408968
2015-01-20,178.309998,179.470001,177.199997,179.130005,2596300,177.760864
2015-01-21,178.940002,180.429993,177.490005,178.690002,1615400,177.324224
2015-01-22,179.529999,181.490005,178.309998,181.399994,1537400,180.013503
2015-01-23,177.559998,180.740005,175.550003,176.009995,3340200,174.6647
2015-01-26,175.940002,177.940002,175.169998,176.660004,1393800,175.309741
2015-01-27,175.539993,175.589996,173.610001,173.880005,1388000,172.550991
2015-01-28,175.429993,175.619995,171.149994,171.449997,1220700,170.139556
2015-01-29,172.139999,173.240005,170.050003,172.889999,1640600,171.568552
2015-01-30,171.570007,173.639999,168.880005,169.110001,2194600,167.817445
2015-02-02,169.300003,171.300003,168.029999,171.25,1474800,169.941088
2015-02-03,173.020004,173.990005,170.75,172.970001,1649500,171.647943
2015-02-04,172.139999,173.210007,171.169998,172.080002,1442300,170.764746
2015-02-05,172.720001,174.169998,172.600006,173.369995,1149700,172.044879
2015-02-06,174.089996,174.979996,172.330002,173.25,1047600,171.925801
2015-02-09,172.289993,173.199997,170.960007,171.639999,1210500,170.328106
2015-02-10,172.949997,173.740005,170.779999,173.300003,1497900,171.975422
2015-02-11,173.389999,174.990005,172.949997,173.919998,1385600,172.590679
2015-02-12,174.710007,176.809998,174.190002,176.300003,2116200,174.952492
2015-02-13,175.860001,177.479996,175.600006,176.470001,1674100,175.121191
2015-02-17,176.600006,179.669998,176.509995,179.539993,1527600,178.167718
2015-02-18,179.389999,180.050003,178.839996,179.779999,1270700,178.405889
2015-02-19,179.970001,180.0,178.619995,178.649994,1697900,177.284522
2015-02-20,178.050003,178.869995,176.929993,178.5,1430200,177.135674
2015-02-23,178.5,178.809998,177.389999,178.300003,956500,176.937206
2015-02-24,177.919998,178.589996,177.440002,177.800003,1136400,176.441027
2015-02-25,178.009995,178.059998,175.300003,175.639999,1419400,174.297533
2015-02-26,175.490005,175.970001,173.419998,174.600006,1893900,173.265489
2015-02-27,177.059998,178.050003,176.25,176.979996,2398200,175.627288
2015-03-02,176.979996,178.149994,176.059998,176.800003,1535300,175.448671
2015-03-03,176.5,176.520004,174.820007,176.149994,1282200,174.80363
2015-03-04,175.559998,175.779999,174.410004,174.619995,1035300,173.285325
2015-03-05,175.339996,175.339996,173.520004,174.820007,932200,173.483809
2015-03-06,174.029999,175.210007,173.0,173.190002,1132300,171.866262
2015-03-09,172.850006,174.179993,172.639999,172.910004,1539100,171.786778
2015-03-10,171.220001,172.059998,170.0,170.0,1478400,168.895678
2015-03-11,170.0,172.330002,170.0,171.559998,1351800,170.445542
2015-03-12,171.970001,173.630005,171.970001,173.580002,987900,172.452424
2015-03-13,173.589996,174.809998,172.330002,173.320007,1150600,172.194118
2015-03-16,174.210007,177.460007,174.210007,177.320007,1796700,176.168134
2015-03-17,176.889999,178.600006,175.710007,175.710007,2721100,174.568592
2015-03-18,172.0,174.139999,170.509995,173.300003,4244300,172.174244
2015-03-19,173.589996,175.130005,172.5,173.850006,2095900,172.720674
2015-03-20,174.100006,174.339996,171.880005,172.039993,2701600,170.922419
2015-03-23,172.169998,172.279999,170.639999,170.639999,1754200,169.53152
2015-03-24,170.289993,170.5,169.160004,169.160004,1237400,168.061138
2015-03-25,169.740005,169.800003,165.350006,165.429993,1978400,164.355357
2015-03-26,164.279999,166.630005,163.600006,165.490005,1752700,164.41498
2015-03-27,165.050003,165.619995,164.509995,164.589996,917100,163.520818
2015-03-30,165.050003,167.380005,164.979996,166.75,1529600,165.66679
2015-03-31,166.0,166.470001,165.0,165.449997,1568200,164.375232
2015-04-01,165.020004,166.5,164.279999,166.240005,1611200,165.160108
2015-04-02,166.710007,166.809998,165.699997,166.220001,1642500,165.140234
2015-04-06,165.369995,167.259995,165.0,166.669998,1270600,165.587308
2015-04-07,172.75,173.839996,170.710007,171.160004,5488700,170.048146
2015-04-08,171.080002,171.889999,169.309998,171.839996,3196100,170.723722
2015-04-09,171.460007,173.449997,171.089996,172.919998,1944100,171.796708
2015-04-10,173.309998,174.5,172.520004,174.369995,2235100,173.237285
2015-04-13,173.639999,175.300003,173.009995,173.130005,1397700,172.00535
2015-04-14,172.009995,173.130005,171.100006,171.5,1816200,170.385934
2015-04-15,171.580002,172.360001,169.320007,169.520004,2058000,168.4188
2015-04-16,169.570007,170.259995,168.679993,169.240005,1760400,168.14062
2015-04-17,168.229996,168.580002,167.330002,168.0,1642400,166.90867
2015-04-20,168.289993,170.0,168.289993,169.059998,1244000,167.961782
2015-04-21,169.429993,170.449997,169.080002,169.910004,1086500,168.806266
2015-04-22,169.789993,170.779999,168.679993,170.009995,1053900,168.905608
2015-04-23,169.050003,170.929993,169.050003,170.100006,1050400,168.995034
2015-04-24,169.729996,170.25,169.009995,169.949997,949300,168.846
2015-04-27,170.360001,170.610001,168.860001,169.029999,1472100,167.931978
2015-04-28,169.270004,171.960007,168.509995,171.240005,1521100,170.127628
2015-04-29,169.839996,170.940002,168.720001,169.570007,1115300,168.468478
2015-04-30,168.389999,169.949997,168.360001,169.570007,1818800,168.468478
2015-05-01,170.0,171.929993,169.929993,171.729996,1163900,170.614436
2015-05-04,171.610001,173.479996,171.509995,172.330002,1041100,171.210544
2015-05-05,171.5,172.330002,169.509995,169.809998,1167000,168.70691
2015-05-06,170.690002,170.770004,168.460007,169.559998,1045200,168.458534
2015-05-07,169.869995,172.610001,169.580002,171.740005,1148700,170.62438
2015-05-08,172.990005,174.089996,172.779999,173.350006,1236400,172.223922
2015-05-11,174.009995,174.979996,172.759995,174.199997,1327500,173.068392
2015-05-12,173.160004,173.699997,172.440002,173.419998,1126200,172.29346
2015-05-13,172.990005,173.5,171.669998,171.929993,1213800,170.813133
2015-05-14,172.839996,174.0,172.110001,173.449997,1478000,172.323264
2015-05-15,174.210007,175.289993,173.5,175.139999,1492200,174.002288
2015-05-18,175.139999,177.429993,175.009995,177.179993,1558000,176.029029
2015-05-19,177.509995,178.699997,177.0,177.979996,1237000,176.823836
2015-05-20,177.710007,178.789993,177.149994,177.520004,941300,176.366832
2015-05-21,176.910004,177.25,175.479996,176.550003,1112300,175.403132
2015-05-22,176.479996,176.720001,174.679993,175.179993,775000,174.042021
2015-05-26,175.0,175.039993,173.779999,174.110001,953600,172.97898
2015-05-27,174.630005,176.889999,173.919998,176.660004,808800,175.512418
2015-05-28,176.110001,176.149994,174.550003,175.100006,1300300,173.962554
2015-05-29,174.520004,174.880005,173.0,173.220001,1158200,172.094762
2015-06-01,173.869995,175.979996,172.919998,175.369995,1272000,174.230789
2015-06-02,174.539993,176.649994,173.100006,175.720001,1001400,174.578522
2015-06-03,176.5,180.289993,175.720001,179.919998,1930900,178.751236
2015-06-04,178.899994,179.990005,178.770004,179.630005,1355000,178.463126
2015-06-05,179.520004,183.029999,178.600006,182.240005,1940400,181.056172
2015-06-08,181.919998,182.0,179.639999,179.889999,1617700,178.721432
2015-06-09,179.949997,181.600006,179.0,180.369995,991300,179.198309
2015-06-10,180.339996,183.899994,179.690002,182.320007,1869400,181.135654
2015-06-11,184.289993,185.190002,182.839996,184.979996,1918600,183.778363
2015-06-12,184.050003,184.820007,182.759995,183.630005,1680000,182.437142
2015-06-15,182.529999,183.270004,181.449997,182.660004,1408000,181.473442
2015-06-16,182.020004,183.5,179.839996,182.130005,2428100,181.194887
2015-06-17,178.029999,178.880005,174.509995,176.729996,4032200,175.822603
2015-06-18,176.559998,180.190002,176.559998,178.389999,2986600,177.474084
2015-06-19,177.360001,178.339996,175.940002,175.940002,2448700,175.036666
2015-06-22,176.759995,177.649994,176.0,176.279999,1732600,175.374917
2015-06-23,176.699997,176.830002,174.660004,175.270004,1532500,174.370108
2015-06-24,175.0,175.779999,172.419998,173.419998,1750000,172.5296
2015-06-25,173.630005,174.020004,172.589996,172.800003,1527400,171.912788
2015-06-26,173.669998,174.110001,173.169998,173.660004,1678900,172.768373
2015-06-29,171.619995,173.119995,170.690002,171.020004,2335800,170.141929
2015-06-30,172.320007,172.839996,169.960007,170.399994,1551800,169.525102
2015-07-01,172.110001,172.460007,169.639999,169.809998,1412100,168.938135
2015-07-02,170.199997,171.350006,169.949997,171.130005,1182000,170.251365
2015-07-06,170.0,171.220001,167.889999,168.75,1945300,167.883579
2015-07-07,169.369995,170.729996,167.759995,170.339996,1754300,169.465412
2015-07-08,168.320007,169.979996,166.669998,166.990005,1338400,166.132621
2015-07-09,168.779999,169.800003,167.440002,167.710007,1321300,166.848926
2015-07-10,170.0,170.449997,167.880005,168.460007,1490300,167.595075
2015-07-13,169.690002,171.240005,169.160004,170.970001,1327400,170.092182
2015-07-14,171.0,171.889999,170.089996,171.240005,1207400,170.3608
2015-07-15,171.240005,171.979996,169.029999,169.130005,1389600,168.261633
2015-07-16,170.259995,170.509995,169.440002,169.490005,1043300,168.619785
2015-07-17,169.490005,170.809998,169.320007,170.229996,1394000,169.355976
2015-07-20,170.600006,170.600006,169.5,170.210007,1016600,169.33609
2015-07-21,170.399994,171.970001,169.949997,170.559998,933600,169.684284
2015-07-22,170.710007,171.0,167.589996,168.5,1311700,167.634863
2015-07-23,168.850006,168.889999,166.570007,166.860001,1076600,166.003284
2015-07-24,166.960007,167.570007,163.259995,164.110001,1579700,163.267403
2015-07-27,162.75,165.119995,162.380005,164.740005,2177100,163.894174
2015-07-28,166.440002,169.649994,166.190002,169.429993,1854200,168.560081
2015-07-29,169.300003,172.600006,169.139999,171.889999,1261800,171.007457
2015-07-30,170.509995,171.729996,170.160004,171.270004,928000,170.390645
2015-07-31,169.009995,172.460007,167.410004,171.419998,1199700,170.539869
2015-08-03,171.460007,171.960007,169.559998,170.809998,793000,169.933
2015-08-04,170.970001,171.869995,169.850006,170.089996,912700,169.216696
2015-08-05,170.779999,173.0,170.779999,171.289993,848700,170.410532
2015-08-06,172.139999,172.190002,169.490005,169.600006,1000800,168.729221
2015-08-07,169.110001,169.369995,166.029999,166.990005,1410600,166.132621
2015-08-10,168.380005,169.990005,168.259995,169.399994,1059400,168.530236
2015-08-11,168.229996,171.080002,167.699997,168.429993,1538900,167.565215
2015-08-12,167.800003,167.800003,164.190002,165.309998,2306500,164.461239
2015-08-13,165.630005,166.080002,163.559998,163.600006,1924100,162.760027
2015-08-14,164.369995,165.399994,163.5,164.809998,2733700,163.963806
2015-08-17,164.190002,165.199997,162.630005,164.970001,1512100,164.122988
2015-08-18,165.0,167.309998,164.759995,165.660004,1473300,164.809448
2015-08-19,164.869995,165.460007,163.380005,164.949997,1499300,164.103087
2015-08-20,163.690002,164.0,160.130005,160.449997,1962500,159.626191
2015-08-21,159.0,160.199997,155.830002,156.029999,2502600,155.228887
2015-08-24,146.509995,151.830002,130.130005,148.369995,4013500,147.608213
2015-08-25,152.759995,153.050003,145.0,145.059998,2917500,144.31521
2015-08-26,148.0,149.350006,144.75,148.429993,3003500,147.667902
2015-08-27,150.809998,153.539993,149.759995,153.039993,1962900,152.254233
2015-08-28,152.710007,153.75,151.75,152.5,1302600,151.717013
2015-08-31,151.949997,152.0,150.199997,150.610001,1625700,149.836717
2015-09-01,147.979996,150.990005,147.509995,148.029999,2839000,147.269962
2015-09-02,150.0,150.880005,148.080002,150.820007,1745300,150.045646
2015-09-03,152.009995,153.279999,150.660004,151.210007,1781300,150.433643
2015-09-04,149.490005,149.899994,147.320007,148.610001,1480200,147.846986
2015-09-08,151.009995,153.529999,150.460007,153.289993,1708000,152.759931
2015-09-09,154.679993,155.0,151.270004,151.559998,1891900,151.035918
2015-09-10,151.160004,151.820007,149.240005,149.570007,2362900,149.052809
2015-09-11,149.0,151.330002,147.580002,151.080002,2380600,150.557582
2015-09-14,150.740005,150.929993,149.210007,150.229996,2595200,149.710515
2015-09-15,150.949997,155.630005,150.630005,154.0,3237300,153.467483
2015-09-16,151.410004,152.179993,146.660004,149.630005,6205400,149.112599
2015-09-17,149.289993,151.869995,148.350006,149.490005,2879000,148.973083
2015-09-18,147.800003,148.229996,144.880005,145.300003,3603700,144.79757
2015-09-21,145.789993,146.809998,144.600006,146.009995,2444600,145.505106
2015-09-22,144.179993,144.520004,142.449997,143.970001,2425600,143.472167
2015-09-23,144.169998,144.820007,143.020004,143.649994,1651800,143.153266
2015-09-24,142.229996,142.869995,141.100006,142.440002,2097400,141.947459
2015-09-25,143.520004,145.770004,142.860001,144.449997,1731400,143.950503
2015-09-28,143.0,143.639999,140.580002,140.740005,1765200,140.25334
2015-09-29,140.740005,142.210007,140.009995,141.929993,1444200,141.439212
2015-09-30,143.529999,144.600006,142.919998,143.979996,1711100,143.482127
2015-10-01,143.880005,145.419998,143.630005,144.710007,1639200,144.209613
2015-10-02,142.350006,145.580002,141.720001,145.520004,1308200,145.01681
2015-10-05,146.059998,150.419998,146.059998,149.919998,1727100,149.401589
2015-10-06,151.050003,151.910004,149.770004,151.509995,2198000,150.986088
2015-10-07,152.070007,154.600006,151.690002,152.970001,2394000,152.441046
2015-10-08,152.610001,155.990005,152.339996,155.550003,1738600,155.012126
2015-10-09,155.729996,157.199997,155.229996,155.330002,1803500,154.792886
2015-10-12,155.160004,155.339996,153.600006,154.419998,1245300,153.886029
2015-10-13,153.550003,153.619995,151.360001,151.479996,1456900,150.956192
2015-10-14,151.360001,152.110001,149.910004,150.729996,1131800,150.208786
2015-10-15,151.740005,152.369995,149.75,152.110001,1004900,151.584019
2015-10-16,153.020004,154.020004,151.190002,152.479996,1008700,151.952735
2015-10-19,151.600006,152.809998,151.5,152.380005,624600,151.853089
2015-10-20,152.020004,154.110001,151.5,154.0,1386900,153.467483
2015-10-21,154.639999,157.550003,154.559998,155.979996,1592100,155.440632
2015-10-22,156.460007,160.0,156.039993,159.720001,2034700,159.167705
2015-10-23,161.0,161.699997,158.539993,159.520004,2263200,158.968399
2015-10-26,160.070007,160.410004,157.710007,157.869995,1686300,157.324096
2015-10-27,155.5,157.899994,154.729996,155.970001,1974200,155.430672
2015-10-28,156.669998,157.119995,153.869995,155.270004,1639100,154.733096
2015-10-29,155.0,156.789993,154.75,156.389999,1145300,155.849218
2015-10-30,156.429993,156.559998,154.539993,156.050003,2580700,155.510397
2015-11-02,156.289993,159.149994,156.289993,158.949997,1617200,158.400363
2015-11-03,158.339996,159.929993,158.199997,159.119995,1352800,158.569773
2015-11-04,159.910004,160.0,158.580002,159.0,1291000,158.450193
2015-11-05,159.720001,160.910004,158.679993,160.270004,1659700,159.715806
2015-11-06,159.089996,162.5,159.089996,162.380005,1835400,161.81851
2015-11-09,161.5,162.300003,159.330002,160.550003,2059700,159.994837
2015-11-10,160.699997,162.460007,159.729996,161.5,1627900,160.941549
2015-11-11,160.009995,162.210007,159.0,161.029999,1881100,160.473173
2015-11-12,160.229996,160.600006,158.5,158.789993,1543800,158.240913
2015-11-13,158.190002,160.0,157.389999,158.110001,1758100,157.563271
2015-11-16,157.990005,161.669998,157.990005,161.270004,1835400,160.712348
2015-11-17,157.990005,163.210007,157.990005,161.410004,1129700,160.851863
2015-11-18,160.600006,163.110001,160.600006,162.809998,1416700,162.247016
2015-11-19,163.0,164.320007,162.179993,163.350006,1066700,162.785157
2015-11-20,164.080002,164.940002,163.440002,164.139999,1252800,163.572419
2015-11-23,164.139999,164.759995,162.899994,163.440002,878000,162.874843
2015-11-24,162.029999,163.820007,161.660004,163.190002,1085200,162.625707
2015-11-25,163.190002,163.490005,161.770004,162.399994,1053300,161.83843
2015-11-27,163.399994,164.279999,162.679993,164.089996,561700,163.522589
2015-11-30,163.600006,164.479996,158.429993,158.539993,2925800,157.991777
2015-12-01,159.410004,160.669998,157.539993,160.449997,2406900,159.895176
2015-12-02,159.470001,160.039993,157.550003,157.869995,1611800,157.324096
2015-12-03,158.0,158.369995,153.289993,153.630005,2588300,153.098767
2015-12-04,154.570007,155.729996,153.330002,155.470001,2250800,154.932401
2015-12-07,153.860001,154.339996,151.5,152.570007,1845700,152.042435
2015-12-08,151.580002,152.110001,147.970001,148.389999,2155000,147.876881
2015-12-09,147.460007,149.869995,146.419998,147.050003,2049900,146.541518
2015-12-10,146.800003,149.699997,146.779999,148.490005,1638900,148.228538
2015-12-11,146.389999,147.479996,144.179993,144.259995,2696000,144.005976
2015-12-14,143.0,143.789993,140.889999,143.690002,3089800,143.436987
2015-12-15,144.190002,147.490005,144.059998,144.690002,2925100,144.435226
2015-12-16,145.889999,149.630005,145.75,148.830002,3032800,148.567936
2015-12-17,156.850006,157.509995,151.529999,151.839996,5865000,151.57263
2015-12-18,150.339996,150.589996,146.710007,147.149994,5141500,146.890886
2015-12-21,147.550003,148.539993,144.729996,145.75,2065000,145.493358
2015-12-22,146.449997,148.789993,146.020004,148.410004,2202500,148.148677
2015-12-23,148.830002,151.240005,148.550003,150.720001,1794900,150.454607
2015-12-24,150.220001,150.899994,148.710007,149.649994,1148600,149.386484
2015-12-28,149.0,149.589996,147.020004,148.410004,1805200,148.148677
2015-12-29,149.300003,149.740005,148.149994,149.240005,1055600,148.977218
2015-12-30,148.850006,150.139999,148.009995,149.179993,1217700,148.917311
2015-12-31,148.270004,150.350006,148.110001,148.990005,1461500,148.727658
2016-01-04,146.410004,147.0,142.800003,143.429993,3331500,143.177435
2016-01-05,143.559998,144.729996,142.389999,144.649994,1698500,144.395288
2016-01-06,142.570007,143.199997,140.279999,140.770004,1931500,140.522131
2016-01-07,138.0,138.75,134.289993,134.589996,3371200,134.353005
2016-01-08,135.600006,137.229996,134.399994,134.710007,2386700,134.472804
2016-01-11,134.860001,135.050003,131.229996,132.970001,2490100,132.735862
2016-01-12,133.940002,135.259995,132.529999,134.710007,1484100,134.472804
2016-01-13,135.309998,136.330002,129.610001,130.289993,2268900,130.060573
2016-01-14,130.740005,132.839996,128.399994,131.699997,2144400,131.468094
2016-01-15,128.059998,128.929993,124.839996,126.919998,4239300,126.696512
2016-01-19,129.210007,129.75,125.279999,127.199997,2956200,126.976018
2016-01-20,124.5,125.470001,119.709999,123.18,3764500,122.9631
2016-01-21,123.260002,125.089996,122.0,123.57,2639000,123.352413
2016-01-22,126.199997,128.089996,125.660004,127.559998,2393200,127.335385
2016-01-25,127.0,128.050003,125.709999,126.040001,2737600,125.818065
2016-01-26,126.370003,127.75,125.800003,127.279999,1854400,127.055879
2016-01-27,130.149994,131.699997,127.709999,128.25,2323400,128.024172
2016-01-28,128.729996,129.800003,127.449997,128.220001,1576800,127.994226
2016-01-29,128.800003,133.039993,128.800003,132.880005,2958100,132.646024
2016-02-01,131.610001,132.770004,130.009995,132.309998,1857100,132.077021
2016-02-02,131.570007,132.25,129.919998,130.149994,2173000,129.920821
2016-02-03,130.889999,131.539993,127.43,130.979996,1953600,130.749361
2016-02-04,130.690002,136.089996,130.690002,134.210007,2542000,133.973684
2016-02-05,133.25,134.539993,131.630005,131.910004,1606200,131.677731
2016-02-08,130.279999,130.990005,128.050003,130.330002,1752400,130.100511
2016-02-09,129.25,131.160004,128.059998,129.770004,1936200,129.5415
2016-02-10,130.649994,131.770004,127.360001,127.639999,2128700,127.415246
2016-02-11,125.540001,126.989998,122.779999,124.419998,2664100,124.200914
2016-02-12,125.550003,128.720001,125.389999,128.600006,1726500,128.373562
2016-02-16,130.440002,132.740005,129.130005,132.110001,1746900,131.877376
2016-02-17,133.559998,134.669998,132.529999,133.089996,2068200,132.855646
2016-02-18,132.860001,133.600006,129.970001,131.330002,2125800,131.098751
2016-02-19,130.300003,130.729996,128.070007,129.759995,2689200,129.531508
2016-02-22,129.759995,136.470001,129.759995,135.389999,2664700,135.151599
2016-02-23,134.419998,134.860001,132.389999,133.809998,2357800,133.57438
2016-02-24,132.520004,134.029999,131.429993,133.490005,1311800,133.254951
2016-02-25,134.410004,136.059998,133.139999,135.979996,1361400,135.740557
2016-02-26,136.660004,139.419998,136.600006,137.380005,2005500,137.138101
2016-02-29,137.279999,139.529999,136.669998,136.880005,2032100,136.638981
2016-03-01,138.160004,141.910004,137.300003,141.380005,2014700,141.131057
2016-03-02,140.910004,143.059998,140.850006,142.270004,1798500,142.019489
2016-03-03,141.789993,144.190002,141.550003,143.860001,1821300,143.606686
2016-03-04,143.490005,146.279999,143.490005,143.910004,1821000,143.656601
2016-03-07,143.25,145.330002,142.259995,145.080002,1548600,144.824539
2016-03-08,144.0,144.830002,142.389999,142.529999,1281000,142.279026
2016-03-09,141.899994,142.529999,139.889999,141.979996,1483800,141.729992
2016-03-10,142.039993,143.25,139.580002,141.610001,1168000,141.610001
2016-03-11,143.350006,144.580002,142.580002,144.419998,1145800,144.419998
2016-03-14,144.100006,144.990005,143.25,143.839996,1657300,143.839996
2016-03-15,142.990005,143.320007,141.699997,143.070007,1769600,143.070007
2016-03-16,142.5,144.75,141.190002,144.270004,2229700,144.270004
2016-03-17,155.229996,161.699997,154.080002,161.339996,8885100,161.339996
2016-03-18,160.649994,163.880005,160.360001,163.710007,4511400,163.710007
2016-03-21,163.570007,164.839996,162.899994,164.539993,2151400,164.539993
2016-03-22,163.550003,163.899994,162.320007,163.419998,1644500,163.419998
2016-03-23,163.419998,163.729996,162.369995,162.630005,1220800,162.630005
2016-03-24,161.300003,162.800003,160.539993,162.649994,1100000,162.649994
2016-03-28,162.570007,162.889999,160.389999,162.190002,1511200,162.190002
2016-03-29,162.029999,163.089996,160.669998,162.990005,1506500,162.990005
2016-03-30,163.0,163.470001,161.470001,161.570007,1399600,161.570007
2016-03-31,161.550003,162.940002,160.649994,162.720001,1978200,162.720001
2016-04-01,162.309998,163.990005,161.100006,163.669998,1502600,163.669998
2016-04-04,163.880005,165.509995,163.179993,163.800003,1643600,163.800003
2016-04-05,162.160004,163.009995,161.649994,161.940002,1144800,161.940002
2016-04-06,162.0,163.139999,160.729996,162.770004,1123800,162.770004
2016-04-07,161.169998,162.550003,160.800003,161.279999,1358300,161.279999
2016-04-08,162.089996,165.490005,161.919998,163.419998,1597500,163.419998
2016-04-11,163.460007,165.100006,163.029999,163.050003,1451100,163.050003
2016-04-12,163.559998,165.779999,163.039993,165.110001,1660800,165.110001
2016-04-13,165.720001,167.449997,165.699997,167.220001,1601700,167.220001
2016-04-14,167.149994,167.550003,165.639999,165.699997,1037500,165.699997
2016-04-15,165.699997,166.419998,164.820007,165.899994,862300,165.899994
2016-04-18,165.330002,167.380005,164.809998,167.130005,832800,167.130005
2016-04-19,167.800003,169.300003,166.649994,168.270004,1056000,168.270004
2016-04-20,168.380005,168.949997,167.350006,167.399994,811700,167.399994
2016-04-21,166.720001,167.610001,165.160004,165.570007,1176700,165.570007
2016-04-22,166.279999,166.929993,165.059998,166.320007,1357000,166.320007
2016-04-25,165.660004,167.229996,164.029999,165.559998,1030500,165.559998
2016-04-26,165.820007,167.600006,165.410004,167.110001,1034200,167.110001
2016-04-27,167.070007,168.199997,166.220001,167.559998,846600,167.559998
2016-04-28,166.889999,168.160004,165.460007,165.660004,1106500,165.660004
2016-04-29,164.850006,165.589996,163.740005,165.110001,1226800,165.110001
2016-05-02,165.600006,168.179993,165.5,167.589996,1390400,167.589996
2016-05-03,165.759995,166.220001,163.169998,164.789993,1281500,164.789993
2016-05-04,165.610001,167.100006,164.529999,165.25,1414200,165.25
2016-05-05,165.419998,166.0,160.070007,160.369995,2534400,160.369995
2016-05-06,160.449997,161.539993,157.690002,161.029999,1758400,161.029999
2016-05-09,161.399994,162.899994,161.139999,162.289993,1049200,162.289993
2016-05-10,162.419998,163.940002,161.899994,163.25,1449700,163.25
2016-05-11,163.0,163.949997,160.860001,161.289993,1277300,161.289993
2016-05-12,162.399994,162.460007,158.220001,159.369995,1632200,159.369995
2016-05-13,158.580002,159.389999,156.919998,157.759995,1318700,157.759995
2016-05-16,157.559998,159.210007,156.910004,158.589996,1058700,158.589996
2016-05-17,158.570007,160.679993,157.850006,158.690002,1431500,158.690002
2016-05-18,158.0,160.630005,158.0,159.490005,1287600,159.490005
2016-05-19,158.460007,160.220001,157.839996,159.110001,1101600,159.110001
2016-05-20,160.339996,162.460007,159.529999,161.630005,1369900,161.630005
2016-05-23,161.649994,162.779999,161.100006,162.039993,1187000,162.039993
2016-05-24,162.970001,164.979996,161.990005,164.380005,1205000,164.380005
2016-05-25,165.0,165.970001,164.029999,164.220001,1013900,164.220001
2016-05-26,164.210007,164.479996,162.820007,163.399994,1039400,163.399994
2016-05-27,163.639999,164.539993,163.179993,164.470001,913700,164.470001
2016-05-31,165.429993,167.0,164.479996,164.970001,1293700,164.970001
2016-06-01,163.899994,164.809998,162.369995,164.699997,925700,164.699997
2016-06-02,164.639999,165.100006,163.699997,164.800003,679300,164.800003
2016-06-03,162.360001,164.059998,161.0,163.820007,1429700,163.820007
2016-06-06,163.179993,163.979996,161.660004,163.270004,1470200,163.270004
2016-06-07,164.580002,165.320007,163.809998,164.830002,1500400,164.830002
2016-06-08,164.75,165.899994,164.490005,164.75,929500,164.75
2016-06-09,163.639999,164.429993,162.880005,164.110001,1043900,164.110001
2016-06-10,162.759995,163.289993,160.320007,160.869995,1597900,160.869995
2016-06-13,160.320007,161.970001,160.300003,160.429993,1427700,160.429993
