Date,Open_XOM,High_XOM,Low_XOM,Close_XOM,Volume_XOM,AdjClose_XOM
2015-01-05,92.099998,92.400002,89.5,90.290001,18502400,85.78925
2015-01-06,90.239998,91.410004,89.019997,89.809998,16670700,85.333174
2015-01-07,90.650002,91.480003,90.0,90.720001,13590700,86.197816
2015-01-08,91.25,92.269997,91.0,92.230003,15487500,87.632548
2015-01-09,92.300003,92.779999,91.370003,92.099998,14488400,87.509023
2015-01-12,91.239998,91.339996,89.82,90.330002,15176300,85.827257
2015-01-13,90.879997,91.43,89.110001,90.0,17469000,85.513705
2015-01-14,88.949997,89.889999,87.260002,89.739998,23272100,85.266663
2015-01-15,89.739998,90.660004,88.510002,88.959999,18759600,84.525546
2015-01-16,88.980003,91.190002,88.980003,91.120003,17713100,86.577878
2015-01-20,91.139999,91.779999,90.379997,91.089996,16761000,86.549368
2015-01-21,91.739998,91.989998,91.010002,91.870003,14276400,87.290492
2015-01-22,92.309998,92.970001,91.32,92.870003,13559000,88.240645
2015-01-23,92.279999,92.480003,90.790001,90.889999,14706300,86.35934
2015-01-26,90.610001,91.940002,90.470001,91.760002,10672500,87.185975
2015-01-27,91.239998,91.599998,90.599998,90.949997,12301500,86.416347
2015-01-28,90.879997,90.93,87.82,87.949997,17829700,83.56589
2015-01-29,88.220001,88.260002,86.029999,87.580002,22683000,83.214338
2015-01-30,87.160004,88.419998,86.25,87.419998,22679900,83.06231
2015-02-02,87.849998,89.589996,87.5,89.580002,20306300,85.114643
2015-02-03,90.900002,92.330002,90.809998,92.25,21900900,87.651548
2015-02-04,91.639999,92.269997,90.510002,91.459999,19632200,86.900926
2015-02-05,92.389999,92.540001,91.699997,92.360001,12809000,87.756065
2015-02-06,92.099998,92.279999,90.959999,91.5,12185900,87.593322
2015-02-09,91.400002,92.290001,91.239998,91.559998,11360700,87.650757
2015-02-10,91.739998,91.739998,90.300003,91.010002,12952900,87.124245
2015-02-11,90.019997,90.830002,89.790001,90.599998,12240600,86.731746
2015-02-12,91.459999,92.660004,91.019997,92.370003,14843000,88.426179
2015-02-13,92.699997,93.449997,92.279999,93.370003,12061000,89.383483
2015-02-17,92.75,93.07,92.290001,93.050003,11758700,89.077146
2015-02-18,91.989998,91.989998,90.389999,91.010002,19177900,87.124245
2015-02-19,89.639999,90.419998,88.580002,89.440002,19350600,85.621278
2015-02-20,89.400002,89.940002,88.849998,89.919998,15959900,86.080779
2015-02-23,89.260002,89.550003,88.739998,89.010002,12771800,85.209636
2015-02-24,89.330002,89.779999,89.129997,89.419998,9990700,85.602127
2015-02-25,89.57,89.699997,89.080002,89.599998,9925700,85.774442
2015-02-26,89.129997,89.18,88.080002,88.650002,13984000,84.865006
2015-02-27,88.889999,89.279999,88.339996,88.540001,13090600,84.759702
2015-03-02,88.339996,88.519997,87.349998,88.040001,13793700,84.28105
2015-03-03,87.93,88.019997,87.129997,87.620003,13493800,83.878984
2015-03-04,87.959999,87.959999,86.93,87.18,13467600,83.457768
2015-03-05,87.07,87.190002,86.519997,86.739998,12527600,83.036552
2015-03-06,86.410004,86.599998,85.32,85.629997,16070500,81.973944
2015-03-09,86.120003,86.379997,85.120003,85.160004,14503800,81.524017
2015-03-10,84.82,85.529999,84.239998,84.260002,17195500,80.662442
2015-03-11,84.93,84.93,84.0,84.019997,13004700,80.432684
2015-03-12,84.43,84.720001,84.059998,84.220001,10792900,80.624149
2015-03-13,83.900002,84.18,82.68,83.870003,16799900,80.289094
2015-03-16,83.709999,84.860001,83.269997,84.760002,13516200,81.141094
2015-03-17,84.540001,84.849998,84.019997,84.080002,12979700,80.490127
2015-03-18,83.540001,86.370003,83.43,86.07,18745700,82.39516
2015-03-19,85.190002,85.5,84.330002,84.410004,12738500,80.806039
2015-03-20,84.669998,85.400002,84.389999,84.540001,36083500,80.930486
2015-03-23,85.019997,85.779999,85.010002,85.43,17450700,81.782486
2015-03-24,85.300003,85.779999,84.5,84.519997,10174300,80.911336
2015-03-25,85.050003,85.57,84.769997,84.860001,11934700,81.236823
2015-03-26,85.300003,85.57,84.089996,84.32,14400700,80.719878
2015-03-27,84.040001,84.050003,83.330002,83.580002,11579300,80.011475
2015-03-30,84.269997,85.82,84.25,85.629997,15653200,81.973944
2015-03-31,84.849998,85.339996,84.459999,85.0,13354000,81.370845
2015-04-01,85.699997,86.0,84.260002,84.459999,14522300,80.8539
2015-04-02,84.089996,84.940002,83.849998,84.300003,11297400,80.700735
2015-04-06,85.150002,85.639999,84.199997,85.129997,10916400,81.495292
2015-04-07,85.010002,86.169998,84.760002,85.75,11836100,82.088823
2015-04-08,85.800003,85.900002,84.019997,84.059998,16257100,80.470977
2015-04-09,84.0,84.730003,83.809998,84.650002,13281800,81.03579
2015-04-10,85.370003,86.040001,84.769997,85.559998,13372400,81.906933
2015-04-13,85.919998,86.25,85.239998,85.339996,9880500,81.696325
2015-04-14,85.599998,87.480003,85.529999,86.629997,15693800,82.931248
2015-04-15,87.139999,88.529999,87.139999,88.080002,15332800,84.319343
2015-04-16,87.879997,88.160004,87.110001,87.730003,9570800,83.984288
2015-04-17,87.139999,87.360001,86.160004,86.93,14430100,83.218442
2015-04-20,87.129997,88.099998,87.080002,87.239998,11593600,83.515204
2015-04-21,87.379997,87.620003,86.690002,86.879997,10100500,83.170574
2015-04-22,87.040001,87.800003,86.339996,87.459999,8663600,83.725812
2015-04-23,87.360001,88.379997,87.309998,87.540001,9866100,83.802398
2015-04-24,87.190002,87.360001,86.660004,86.970001,8405700,83.256735
2015-04-27,87.410004,87.599998,86.760002,87.010002,10534600,83.295028
2015-04-28,87.220001,87.860001,87.040001,87.800003,9633800,84.051299
2015-04-29,87.5,88.07,86.959999,87.870003,12534100,84.11831
2015-04-30,88.669998,88.669998,87.220001,87.370003,13947700,83.639658
2015-05-01,87.849998,88.949997,87.699997,88.849998,12257100,85.056464
2015-05-04,89.419998,89.879997,88.949997,89.110001,10343700,85.305365
2015-05-05,89.970001,90.089996,88.519997,88.610001,11895000,84.826713
2015-05-06,89.650002,89.959999,87.790001,88.190002,11273500,84.424647
2015-05-07,88.0,88.099998,86.919998,87.599998,9992500,83.859834
2015-05-08,88.470001,89.07,87.82,88.989998,11390300,85.190486
2015-05-11,88.529999,88.57,86.650002,86.779999,11997800,83.761959
2015-05-12,86.889999,87.459999,86.419998,87.019997,9788900,83.99361
2015-05-13,87.279999,87.730003,86.400002,86.559998,8629400,83.549609
2015-05-14,86.93,87.339996,86.75,86.970001,8791300,83.945353
2015-05-15,86.800003,87.620003,86.599998,87.349998,8422200,84.312135
2015-05-18,87.309998,87.459999,86.779999,86.849998,6395400,83.829524
2015-05-19,86.470001,87.209999,86.209999,86.989998,9777100,83.964655
2015-05-20,87.389999,87.400002,86.910004,87.129997,7276600,84.099785
2015-05-21,87.279999,87.440002,86.959999,87.209999,8357400,84.177005
2015-05-22,86.989998,87.099998,86.5,86.519997,7598400,83.510999
2015-05-26,86.040001,86.370003,85.029999,85.349998,11289000,82.381691
2015-05-27,85.300003,85.889999,84.769997,85.110001,10778300,82.15004
2015-05-28,85.110001,85.57,84.82,85.110001,8038900,82.15004
2015-05-29,85.099998,85.580002,84.879997,85.199997,14631300,82.236906
2015-06-01,85.25,85.470001,84.800003,85.129997,9077500,82.169341
2015-06-02,85.120003,85.589996,84.910004,85.139999,9328300,82.178996
2015-06-03,85.230003,85.839996,84.860001,84.949997,8179500,81.995601
2015-06-04,84.699997,84.889999,83.779999,84.220001,12607300,81.290993
2015-06-05,84.129997,85.0,83.980003,84.279999,11388500,81.348904
2015-06-08,84.18,85.209999,83.93,84.849998,12244700,81.89908
2015-06-09,85.290001,85.43,84.489998,84.580002,8105500,81.638474
2015-06-10,85.839996,85.970001,85.0,85.209999,10147000,82.246561
2015-06-11,85.300003,85.699997,84.889999,85.089996,7759300,82.130731
2015-06-12,84.580002,84.68,83.860001,84.019997,8347300,81.097944
2015-06-15,83.529999,83.980003,83.190002,83.720001,9563900,80.808382
2015-06-16,83.809998,84.75,83.400002,84.68,9100100,81.734994
2015-06-17,85.029999,85.129997,84.410004,84.730003,9090200,81.783258
2015-06-18,84.800003,85.959999,84.720001,85.480003,10247800,82.507175
2015-06-19,84.919998,85.480003,84.919998,85.209999,16129600,82.246561
2015-06-22,85.389999,85.599998,84.970001,85.169998,9465100,82.207951
2015-06-23,85.220001,85.279999,84.589996,85.07,10223900,82.11143
2015-06-24,84.889999,85.339996,84.660004,84.68,11800100,81.734994
2015-06-25,84.849998,84.849998,83.93,83.93,10259400,81.011078
2015-06-26,83.830002,84.099998,83.489998,83.860001,19023300,80.943513
2015-06-29,83.050003,83.449997,82.800003,82.82,11739200,79.939681
2015-06-30,83.739998,84.900002,82.800003,83.199997,14981100,80.306463
2015-07-01,83.279999,83.529999,82.110001,82.370003,13529100,79.505334
2015-07-02,82.790001,83.279999,82.550003,83.139999,9188000,80.248552
2015-07-06,82.419998,83.059998,82.120003,82.529999,11694400,79.659766
2015-07-07,82.190002,83.230003,81.489998,82.870003,15641500,79.987945
2015-07-08,82.25,82.980003,81.910004,81.970001,10057000,79.119244
2015-07-09,82.870003,83.150002,81.580002,81.599998,11980500,78.762109
2015-07-10,82.089996,82.489998,81.720001,82.220001,8628700,79.360549
2015-07-13,82.110001,82.610001,82.07,82.419998,8026700,79.553591
2015-07-14,82.379997,83.32,82.260002,83.110001,9310200,80.219596
2015-07-15,82.610001,83.419998,82.400002,82.760002,9289200,79.88177
2015-07-16,83.18,83.480003,82.800003,82.910004,8267600,80.026555
2015-07-17,82.510002,82.839996,81.790001,82.610001,12156000,79.736985
2015-07-20,82.150002,82.410004,81.599998,81.760002,12957100,78.916548
2015-07-21,81.93,82.43,81.43,81.660004,8677100,78.820027
2015-07-22,82.349998,82.470001,81.580002,81.790001,13181500,78.945503
2015-07-23,81.730003,81.970001,80.970001,81.139999,10496100,78.318108
2015-07-24,81.160004,81.160004,79.720001,79.940002,14888500,77.159844
2015-07-27,79.230003,80.129997,78.970001,79.260002,14996100,76.503493
2015-07-28,79.699997,82.669998,79.57,82.480003,19777300,79.611509
2015-07-29,82.18,83.199997,81.910004,83.139999,13913800,80.248552
2015-07-30,83.18,83.32,82.419998,83.010002,11139900,80.123075
2015-07-31,81.669998,81.669998,78.93,79.209999,26232700,76.455229
2015-08-03,78.699997,78.93,77.629997,78.059998,15767700,75.345222
2015-08-04,77.879997,78.610001,76.93,77.169998,18874400,74.486175
2015-08-05,77.870003,78.230003,76.900002,77.169998,16544400,74.486175
2015-08-06,76.940002,78.260002,76.910004,78.089996,13005200,75.374178
2015-08-07,77.550003,77.970001,76.620003,76.830002,12187600,74.158004
2015-08-10,77.089996,78.75,77.089996,78.75,14876000,76.011228
2015-08-11,77.010002,78.07,76.330002,77.489998,14486400,75.494872
2015-08-12,77.440002,78.870003,76.959999,78.790001,16492400,76.761404
2015-08-13,78.32,79.290001,78.269997,78.650002,13154100,76.625009
2015-08-14,78.639999,79.279999,78.25,78.360001,9129300,76.342475
2015-08-17,77.93,79.18,77.449997,78.769997,9365400,76.741915
2015-08-18,78.529999,78.669998,77.580002,77.900002,9815300,75.894319
2015-08-19,77.510002,77.580002,75.93,76.230003,17010100,74.267318
2015-08-20,76.0,76.18,74.57,74.57,17811200,72.650055
2015-08-21,74.099998,74.889999,72.07,72.129997,25488800,70.272875
2015-08-24,67.989998,71.379997,66.550003,68.720001,35531200,66.950675
2015-08-25,71.309998,71.440002,68.199997,68.709999,30409700,66.940931
2015-08-26,70.629997,72.75,69.150002,72.5,34436000,70.633351
2015-08-27,73.800003,74.889999,73.010002,74.849998,24571000,72.922844
2015-08-28,74.709999,75.980003,74.410004,75.07,18997300,73.137181
2015-08-31,74.279999,75.550003,73.300003,75.239998,19570100,73.302803
2015-09-01,73.300003,73.349998,71.510002,72.080002,24092900,70.224167
2015-09-02,73.059998,73.239998,72.0,73.230003,16936900,71.344559
2015-09-03,73.639999,74.910004,73.339996,73.790001,13451900,71.890138
2015-09-04,72.93,73.139999,72.25,72.459999,14902500,70.59438
2015-09-08,73.720001,73.720001,72.970001,73.5,13626900,71.607604
2015-09-09,74.370003,74.68,71.849998,72.0,17246200,70.146224
2015-09-10,72.809998,72.980003,71.800003,72.519997,12353900,70.652833
2015-09-11,72.400002,72.720001,72.010002,72.690002,12172300,70.818462
2015-09-14,72.309998,72.580002,71.760002,72.489998,10738500,70.623606
2015-09-15,72.440002,73.309998,72.410004,72.860001,11979800,70.984083
2015-09-16,73.510002,74.699997,73.370003,74.300003,15214200,72.38701
2015-09-17,74.410004,75.470001,73.849998,74.459999,15603000,72.542886
2015-09-18,73.260002,73.559998,72.120003,72.68,23180200,70.808717
2015-09-21,73.099998,73.610001,72.730003,73.389999,10853000,71.500436
2015-09-22,72.349998,73.519997,72.019997,72.739998,14245200,70.86717
2015-09-23,72.870003,73.199997,72.290001,72.300003,13784800,70.438503
2015-09-24,72.0,73.150002,71.720001,72.730003,14584200,70.857433
2015-09-25,73.290001,73.529999,72.760002,73.230003,15175300,71.344559
2015-09-28,72.620003,73.459999,72.400002,72.599998,14571900,70.730775
2015-09-29,72.650002,73.190002,72.139999,72.970001,13754400,71.091251
2015-09-30,73.400002,74.349998,73.330002,74.349998,18176500,72.435718
2015-10-01,75.199997,75.580002,73.300003,74.059998,14397800,72.153184
2015-10-02,73.389999,75.900002,73.029999,75.879997,18811300,73.926324
2015-10-05,76.650002,77.150002,75.790001,76.809998,18486700,74.83238
2015-10-06,76.959999,78.559998,76.260002,77.889999,18757900,75.884575
2015-10-07,78.970001,79.290001,77.529999,79.199997,18666300,77.160844
2015-10-08,79.309998,80.110001,78.540001,80.029999,14344700,77.969476
2015-10-09,80.050003,80.169998,78.620003,79.260002,17384700,77.219304
2015-10-12,79.589996,79.589996,78.720001,79.300003,9931800,77.258275
2015-10-13,78.720001,79.550003,78.489998,79.160004,12326600,77.12188
2015-10-14,78.970001,80.480003,78.779999,80.160004,14486000,78.096134
2015-10-15,80.190002,81.529999,79.900002,81.480003,13640900,79.382147
2015-10-16,82.260002,82.5,81.449997,82.480003,13251200,80.3564
2015-10-19,82.010002,82.169998,80.760002,80.989998,14155800,78.904758
2015-10-20,80.550003,81.059998,80.199997,80.830002,12340100,78.748881
2015-10-21,80.860001,81.150002,80.110001,80.209999,10274900,78.144842
2015-10-22,80.68,82.959999,80.660004,82.889999,14823500,80.75584
2015-10-23,82.410004,83.0,81.889999,82.980003,13215700,80.843527
2015-10-26,82.519997,82.730003,81.169998,81.220001,12576400,79.128839
2015-10-27,80.57,81.160004,79.730003,81.089996,13579400,79.002182
2015-10-28,81.309998,82.580002,80.93,82.279999,12473000,80.161545
2015-10-29,81.790001,83.220001,81.790001,82.230003,10341200,80.112837
2015-10-30,82.470001,83.879997,81.260002,82.739998,18758600,80.609701
2015-11-02,82.300003,85.93,82.089996,85.279999,21266500,83.084305
2015-11-03,85.660004,87.440002,85.580002,86.849998,20115900,84.613882
2015-11-04,86.769997,87.080002,85.699997,85.980003,14245400,83.766286
2015-11-05,85.550003,86.230003,84.5,84.809998,12291100,82.626405
2015-11-06,83.93,84.470001,83.220001,84.470001,12491700,82.295162
2015-11-09,83.559998,83.599998,81.800003,81.949997,13551200,80.536042
2015-11-10,81.93,82.610001,81.860001,82.349998,14238000,80.929142
2015-11-11,82.419998,82.559998,81.400002,81.620003,9598000,80.211741
2015-11-12,80.57,81.279999,79.32,79.410004,16050600,78.039873
2015-11-13,79.279999,79.580002,77.940002,78.099998,17527300,76.752471
2015-11-16,77.940002,80.989998,77.910004,80.900002,14548100,79.504163
2015-11-17,80.709999,80.879997,79.629997,79.959999,10011700,78.580379
2015-11-18,79.889999,80.900002,79.589996,80.739998,10884600,79.34692
2015-11-19,80.510002,80.779999,80.040001,80.300003,9453300,78.914517
2015-11-20,80.57,80.940002,79.650002,79.790001,10144400,78.413314
2015-11-23,79.599998,80.709999,79.059998,80.279999,11868400,78.894858
2015-11-24,80.349998,82.349998,80.199997,81.879997,15055500,80.46725
2015-11-25,81.300003,82.169998,81.099998,81.25,8980400,79.848123
2015-11-27,80.580002,81.260002,80.459999,81.230003,4156600,79.828471
2015-11-30,81.419998,82.650002,81.25,81.660004,17729200,80.251052
2015-12-01,81.760002,82.129997,81.269997,81.889999,13917000,80.47708
2015-12-02,81.309998,81.639999,79.419998,79.550003,16300000,78.177457
2015-12-03,79.720001,79.849998,78.019997,78.410004,14870300,77.057127
2015-12-04,77.349998,78.980003,77.029999,78.860001,20156400,77.49936
2015-12-07,77.330002,77.5,75.75,76.800003,17676100,75.474905
2015-12-08,75.269997,76.349998,73.790001,74.629997,24217600,73.342341
2015-12-09,74.839996,77.190002,74.730003,75.629997,22036300,74.325087
2015-12-10,75.800003,77.5,75.519997,75.690002,20142400,74.384057
2015-12-11,74.82,75.540001,74.339996,74.339996,20473100,73.057343
2015-12-14,74.300003,76.220001,74.089996,76.029999,21976500,74.718187
2015-12-15,77.43,79.599998,77.330002,79.43,24344700,78.059525
2015-12-16,79.040001,79.610001,78.0,79.150002,17233900,77.784357
2015-12-17,79.019997,79.230003,77.949997,77.959999,17362900,76.614887
2015-12-18,77.57,78.779999,77.059998,77.279999,28836000,75.946619
2015-12-21,77.790001,78.099998,76.650002,77.260002,14460500,75.926968
2015-12-22,77.699997,77.900002,77.209999,77.650002,13855800,76.310238
2015-12-23,78.68,80.220001,78.32,80.190002,15184200,78.806414
2015-12-24,80.269997,80.269997,79.120003,79.330002,5848300,77.961252
2015-12-28,78.120003,78.860001,77.910004,78.739998,9715800,77.381428
2015-12-29,79.989998,80.080002,78.839996,79.160004,8839000,77.794187
2015-12-30,78.32,78.989998,77.970001,78.110001,9314600,76.7623
2015-12-31,77.510002,78.440002,77.43,77.949997,10285500,76.605057
2016-01-04,77.5,77.940002,76.459999,77.459999,20400100,76.123514
2016-01-05,77.190002,78.139999,76.919998,78.120003,11993500,76.77213
2016-01-06,76.639999,77.639999,76.589996,77.470001,18826900,76.133343
2016-01-07,76.059998,77.989998,75.900002,76.230003,21263800,74.91474
2016-01-08,76.349998,76.650002,74.5,74.690002,19033600,73.40131
2016-01-11,75.010002,75.120003,72.559998,73.690002,21353000,72.418564
2016-01-12,74.120003,75.419998,73.150002,75.199997,21864100,73.902506
2016-01-13,75.849998,77.059998,74.940002,75.650002,26052700,74.344746
2016-01-14,76.209999,79.919998,75.800003,79.120003,33806700,77.754876
2016-01-15,76.330002,78.169998,76.300003,77.580002,28342100,76.241446
2016-01-19,77.93,78.239998,75.190002,76.400002,22684500,75.081805
2016-01-20,75.07,75.720001,71.550003,73.18,33300800,71.917362
2016-01-21,73.160004,74.989998,72.610001,74.099998,22265600,72.821486
2016-01-22,76.419998,76.769997,74.720001,76.57,22530300,75.24887
2016-01-25,75.75,76.339996,73.900002,73.980003,17086600,72.703562
2016-01-26,74.769997,76.769997,74.25,76.699997,18724700,75.376625
2016-01-27,76.0,77.470001,74.720001,75.290001,18106100,73.990957
2016-01-28,77.349998,77.660004,75.620003,76.989998,16157700,75.661622
2016-01-29,76.730003,77.849998,76.25,77.849998,25161900,76.506784
2016-02-01,76.660004,76.790001,75.440002,76.290001,16754200,74.973703
2016-02-02,74.190002,75.620003,73.550003,74.589996,21404200,73.30303
2016-02-03,75.529999,78.529999,74.260002,78.480003,25873700,77.125919
2016-02-04,78.580002,80.0,77.559998,79.830002,23658700,78.452625
2016-02-05,79.400002,80.099998,78.57,80.080002,26719900,78.698311
2016-02-08,79.300003,81.779999,78.910004,81.160004,26601200,79.759679
2016-02-09,79.980003,80.669998,78.690002,80.080002,18418100,79.412593
2016-02-10,79.769997,81.449997,79.279999,79.349998,16610900,78.688673
2016-02-11,78.339996,80.150002,77.580002,79.599998,19331600,78.93659
2016-02-12,80.080002,81.07,79.809998,81.029999,16767200,80.354672
2016-02-16,81.699997,81.849998,80.279999,81.220001,15912200,80.543091
2016-02-17,81.650002,82.779999,81.160004,82.0,17006700,81.316589
2016-02-18,82.900002,83.059998,81.860001,82.449997,14873700,81.762836
2016-02-19,82.190002,82.550003,80.910004,82.5,13615900,81.812422
2016-02-22,82.5,83.440002,82.199997,82.389999,14595200,81.703338
2016-02-23,81.989998,82.370003,80.879997,81.230003,11041600,80.55301
2016-02-24,79.910004,81.769997,79.669998,81.519997,13777500,80.840586
2016-02-25,81.559998,82.07,80.019997,82.010002,13706400,81.326508
2016-02-26,82.889999,83.080002,81.690002,81.75,14343300,81.068673
2016-02-29,81.879997,82.400002,80.050003,80.150002,18903600,79.482009
2016-03-01,80.559998,81.769997,80.32,81.279999,15730600,80.602589
2016-03-02,80.949997,82.720001,80.309998,82.699997,14094400,82.010752
2016-03-03,82.660004,82.720001,81.540001,82.400002,13216200,81.713257
2016-03-04,82.660004,82.970001,81.760002,82.290001,18402700,81.604173
2016-03-07,82.309998,84.459999,82.209999,84.459999,18945600,83.756086
2016-03-08,84.0,84.209999,82.480003,82.629997,14003900,81.941336
2016-03-09,83.220001,83.849998,82.239998,82.400002,14139300,81.713257
2016-03-10,82.419998,82.660004,80.93,82.18,15898300,81.495089
2016-03-11,83.220001,83.529999,82.010002,82.190002,15370200,81.505008
2016-03-14,81.480003,82.639999,81.019997,82.410004,13344600,81.723176
2016-03-15,81.599998,82.849998,81.519997,82.82,9213000,82.129755
2016-03-16,83.019997,83.160004,81.940002,82.870003,11492100,82.179341
2016-03-17,83.68,84.68,82.720001,84.099998,13673900,83.399086
2016-03-18,84.589996,84.599998,83.25,84.199997,19637000,83.498251
2016-03-21,83.839996,84.139999,83.5,83.620003,8385400,82.92309
2016-03-22,83.080002,84.860001,83.010002,84.120003,13005100,83.418923
2016-03-23,83.860001,84.300003,83.519997,83.75,12748900,83.052004
2016-03-24,82.940002,84.029999,82.93,83.980003,9368300,83.280091
2016-03-28,84.029999,84.360001,83.699997,84.220001,7490400,83.518088
2016-03-29,83.669998,84.610001,83.160004,84.529999,9977900,83.825502
2016-03-30,85.029999,85.050003,84.0,84.519997,10807000,83.815583
2016-03-31,84.07,85.099998,83.589996,83.589996,13896900,82.893334
2016-04-01,82.400002,83.389999,82.389999,82.959999,12235300,82.268587
2016-04-04,83.059998,83.900002,82.779999,83.160004,8050200,82.466925
2016-04-05,82.610001,83.129997,81.989998,82.209999,10446800,81.524838
2016-04-06,82.690002,83.459999,82.300003,83.309998,9320200,82.615669
2016-04-07,82.760002,83.169998,82.050003,82.370003,8267100,81.683508
2016-04-08,83.300003,83.449997,82.849998,83.209999,9376200,82.516504
2016-04-11,83.330002,84.239998,83.279999,83.32,9925000,82.625588
2016-04-12,83.690002,84.629997,83.370003,84.349998,9986100,83.647002
2016-04-13,84.5,84.910004,84.040001,84.830002,9235700,84.123005
2016-04-14,85.0,85.900002,84.760002,85.43,10625800,84.718003
2016-04-15,85.300003,85.660004,84.779999,84.970001,11280200,84.261838
2016-04-18,84.970001,85.860001,83.860001,85.779999,9097000,85.065084
2016-04-19,85.849998,86.309998,85.220001,86.209999,10354500,85.491501
2016-04-20,86.230003,87.440002,85.970001,86.800003,15247100,86.076588
2016-04-21,86.589996,87.839996,86.57,86.790001,12075300,86.066669
2016-04-22,87.239998,87.639999,86.82,87.529999,9150800,86.800499
2016-04-25,87.089996,87.400002,86.349998,87.330002,8076400,86.602169
2016-04-26,87.75,87.940002,87.059998,87.629997,9425900,86.899664
2016-04-27,87.949997,88.720001,87.330002,88.459999,10463500,87.722749
2016-04-28,87.860001,88.779999,87.5,88.029999,11276200,87.296332
2016-04-29,88.68,89.779999,87.739998,88.400002,17885900,87.663251
2016-05-02,88.239998,89.480003,88.080002,89.129997,10273700,88.387163
2016-05-03,88.400002,88.629997,87.360001,88.110001,10137400,87.375667
2016-05-04,88.300003,88.739998,87.599998,87.940002,10601100,87.207086
2016-05-05,88.760002,88.970001,87.620003,88.040001,8721100,87.306251
2016-05-06,87.459999,88.68,87.459999,88.510002,7968400,87.772335
2016-05-09,88.599998,88.760002,87.230003,88.57,11159500,87.831833
2016-05-10,88.900002,90.0,88.82,89.989998,12509100,89.239996
2016-05-11,89.160004,89.68,88.720001,88.809998,11660200,88.809998
2016-05-12,89.800003,89.93,89.150002,89.669998,10720500,89.669998
2016-05-13,89.279999,89.660004,88.510002,88.660004,9721100,88.660004
2016-05-16,89.199997,89.669998,89.0,89.57,8638700,89.57
2016-05-17,89.269997,89.910004,89.160004,89.529999,9835600,89.529999
2016-05-18,89.800003,90.0,88.650002,89.349998,9680300,89.349998
2016-05-19,88.610001,90.160004,88.449997,90.110001,14397900,90.110001
2016-05-20,90.389999,90.400002,89.379997,89.739998,13150300,89.739998
2016-05-23,89.0,89.900002,88.82,89.599998,11671400,89.599998
2016-05-24,89.889999,90.400002,89.550003,89.669998,8869700,89.669998
2016-05-25,89.849998,90.370003,89.589996,90.260002,9578400,90.260002
2016-05-26,90.25,90.459999,89.269997,89.800003,7726600,89.800003
2016-05-27,89.400002,90.050003,89.32,90.010002,7478100,90.010002
2016-05-31,90.0,90.199997,88.730003,89.019997,12016200,89.019997
2016-06-01,88.43,89.449997,88.129997,89.239998,7923000,89.239998
2016-06-02,88.209999,88.529999,87.610001,88.529999,9782400,88.529999
2016-06-03,88.440002,88.830002,88.029999,88.370003,9308300,88.370003
2016-06-06,88.870003,89.5,88.690002,89.339996,8531500,89.339996
2016-06-07,89.75,90.919998,89.709999,90.709999,12763800,90.709999
2016-06-08,91.029999,91.300003,90.529999,90.790001,9526600,90.790001
2016-06-09,90.18,91.029999,90.110001,90.669998,8887200,90.669998
2016-06-10,90.400002,90.919998,89.779999,89.980003,10169200,89.980003
2016-06-13,89.919998,91.43,89.699997,90.589996,11242800,90.589996
