Date,Open_EQIX,High_EQIX,Low_EQIX,Close_EQIX,Volume_EQIX,AdjClose_EQIX
2015-08-17,282.829987,284.570007,281.089996,284.51001,404500,267.399286
2015-08-18,284.440002,287.75,283.470001,287.420013,405200,270.134279
2015-08-19,286.130005,288.5,283.980011,285.589996,494200,268.414321
2015-08-20,284.220001,284.649994,279.920013,279.959991,568700,263.12291
2015-08-21,277.160004,279.790009,271.309998,271.309998,1271900,254.993136
2015-08-24,260.0,267.089996,251.0,255.529999,1306700,241.667526
2015-08-25,260.309998,263.670013,250.860001,251.110001,1294200,237.487313
2015-08-26,257.019989,261.809998,252.029999,260.799988,1077000,246.651619
2015-08-27,262.089996,268.179993,261.519989,266.140015,704700,251.70195
2015-08-28,264.709991,270.0,264.48999,268.779999,588600,254.198715
2015-08-31,267.519989,270.100006,265.0,269.769989,4911600,255.134999
2015-09-01,265.089996,266.769989,260.429993,262.869995,1298200,248.609329
2015-09-02,264.98999,269.980011,263.619995,269.950012,1049100,255.305256
2015-09-03,269.51001,275.179993,269.410004,274.440002,1006000,259.551665
2015-09-04,272.820007,273.230011,268.070007,269.880005,824700,255.239046
2015-09-08,271.220001,279.75,270.26001,279.279999,850000,264.129092
2015-09-09,282.359985,283.720001,280.51001,281.0,884500,265.755783
2015-09-10,279.720001,287.910004,279.119995,285.140015,1220500,269.671202
2015-09-11,284.570007,289.619995,283.160004,289.619995,1095900,273.908144
2015-09-14,289.869995,291.619995,287.149994,289.700012,1071400,273.983821
2015-09-15,290.75,291.709991,288.320007,290.049988,784900,274.31481
2015-09-16,289.51001,291.160004,286.399994,290.570007,674000,274.806619
2015-09-17,290.640015,294.48999,288.480011,290.070007,899200,274.333743
2015-09-18,285.890015,294.459991,283.290009,285.51001,1469800,270.021125
2015-09-21,287.519989,292.459991,286.209991,292.019989,596500,276.177939
2015-09-22,285.799988,289.869995,285.799988,288.450012,622400,272.801633
2015-09-23,287.450012,289.809998,284.579987,288.890015,526900,273.217765
2015-09-24,287.709991,289.829987,279.059998,279.670013,841500,264.497948
2015-09-25,284.170013,285.440002,277.600006,279.299988,1018800,264.147996
2015-09-28,279.0,284.609985,269.670013,270.48999,959800,255.81594
2015-09-29,271.5,271.5,268.119995,268.980011,1202800,254.387877
2015-09-30,270.450012,273.890015,269.130005,273.399994,802100,258.568076
2015-10-01,274.859985,276.73999,271.700012,276.459991,828100,261.462069
2015-10-02,271.980011,279.670013,270.0,279.579987,536200,264.412805
2015-10-05,281.25,285.0,279.899994,283.440002,636600,268.063416
2015-10-06,272.959991,278.0,270.070007,271.549988,744200,267.138672
2015-10-07,273.459991,273.480011,263.200012,265.410004,1031700,261.098432
2015-10-08,265.130005,267.679993,262.600006,267.339996,766300,262.997072
2015-10-09,267.089996,270.609985,265.579987,269.880005,749000,265.495818
2015-10-12,269.410004,273.279999,269.410004,272.559998,510000,268.132275
2015-10-13,270.929993,273.399994,269.329987,271.700012,555000,267.28626
2015-10-14,271.079987,275.75,269.730011,274.700012,723100,270.237525
2015-10-15,275.450012,280.399994,270.0,280.100006,755200,275.549796
2015-10-16,281.200012,286.559998,276.269989,286.299988,569200,281.649059
2015-10-19,284.970001,291.269989,283.959991,290.709991,840100,285.987423
2015-10-20,290.880005,293.899994,289.75,293.359985,646800,288.594368
2015-10-21,294.730011,296.690002,291.890015,292.279999,818100,287.531925
2015-10-22,292.589996,296.390015,292.329987,294.619995,1297300,289.833909
2015-10-23,297.579987,297.579987,292.0,294.839996,974000,290.050336
2015-10-26,295.269989,301.769989,294.279999,301.200012,894300,296.307034
2015-10-27,300.079987,300.73999,295.450012,296.089996,846600,291.28003
2015-10-28,296.799988,297.850006,290.369995,294.589996,1290800,289.804397
2015-10-29,291.309998,301.679993,285.73999,292.910004,1197500,288.151696
2015-10-30,293.619995,298.359985,291.0,296.679993,690600,291.860442
2015-11-02,297.769989,304.730011,297.329987,303.579987,679800,298.648346
2015-11-03,302.690002,303.570007,297.410004,299.309998,609000,294.447722
2015-11-04,299.339996,302.320007,292.920013,295.98999,622500,291.181648
2015-11-05,295.609985,297.089996,291.25,295.799988,485100,290.994732
2015-11-06,295.420013,298.0,287.0,290.369995,853500,285.65295
2015-11-09,291.01001,293.940002,287.130005,292.399994,869300,287.649971
2015-11-10,292.380005,297.700012,290.559998,297.540009,789500,292.706487
2015-11-11,299.799988,301.549988,296.019989,296.920013,588800,292.096563
2015-11-12,296.220001,298.160004,294.619995,294.73999,432500,289.951954
2015-11-13,294.679993,296.0,290.130005,291.070007,659300,286.34159
2015-11-16,290.089996,295.540009,290.0,295.390015,531500,290.591419
2015-11-17,293.23999,302.76001,291.980011,299.070007,876300,294.211631
2015-11-18,298.959991,298.959991,287.51001,293.089996,1114200,288.328765
2015-11-19,287.75,288.5,282.799988,286.109985,2297300,281.462144
2015-11-20,286.890015,298.600006,286.299988,298.600006,1885300,293.749265
2015-11-23,297.76001,300.799988,295.040009,297.730011,640500,292.893402
2015-11-24,296.690002,298.170013,293.130005,293.209991,599400,288.44681
2015-11-25,293.829987,296.51001,292.140015,295.130005,357200,290.335633
2015-11-27,295.01001,298.329987,293.600006,297.75,226700,292.913067
2015-11-30,297.75,298.980011,292.73999,296.5,679500,291.683373
2015-12-01,297.700012,300.809998,296.5,300.630005,489000,295.746286
2015-12-02,300.769989,303.140015,299.25,299.660004,518800,294.792043
2015-12-03,298.369995,300.0,293.899994,295.220001,683800,290.424168
2015-12-04,296.220001,301.76001,291.950012,301.200012,838100,296.307034
2015-12-07,302.410004,302.410004,296.600006,297.579987,538200,294.39764
2015-12-08,295.519989,301.100006,295.149994,298.100006,690200,294.912099
2015-12-09,297.690002,300.649994,295.369995,298.23999,671900,295.050586
2015-12-10,297.839996,299.339996,293.940002,295.649994,700000,292.488287
2015-12-11,292.589996,295.23999,287.299988,289.940002,809700,286.839359
2015-12-14,290.790009,298.690002,290.230011,293.549988,1172100,290.410739
2015-12-15,294.670013,295.170013,289.920013,290.019989,1001500,286.91849
2015-12-16,290.880005,296.570007,290.119995,295.48999,1140900,292.329995
2015-12-17,296.209991,297.339996,292.440002,293.410004,682000,290.272252
2015-12-18,292.200012,294.790009,289.350006,289.350006,2005000,286.255672
2015-12-21,291.070007,296.130005,289.220001,295.73999,881300,292.577321
2015-12-22,295.98999,298.529999,292.600006,296.929993,583500,293.754598
2015-12-23,297.929993,297.929993,292.850006,297.350006,542100,294.170119
2015-12-24,296.98999,298.450012,295.910004,297.190002,206700,294.011827
2015-12-28,296.559998,301.549988,295.290009,300.910004,338400,297.692046
2015-12-29,305.0,305.0,301.950012,304.980011,416200,301.718528
2015-12-30,303.440002,304.829987,302.200012,302.690002,321000,299.453009
2015-12-31,302.48999,304.369995,299.600006,302.399994,404300,299.166102
2016-01-04,299.75,300.600006,293.25,296.079987,879600,292.913682
2016-01-05,297.980011,304.529999,294.170013,303.410004,1440300,300.165311
2016-01-06,299.640015,310.279999,298.880005,309.130005,1147500,305.824142
2016-01-07,304.730011,306.700012,302.25,303.290009,1151900,300.046599
2016-01-08,304.600006,312.290009,304.320007,309.790009,1462700,306.477087
2016-01-11,311.73999,318.359985,309.359985,312.880005,1605900,309.534039
2016-01-12,314.76001,316.0,309.829987,314.920013,860600,311.552232
2016-01-13,314.23999,316.200012,304.690002,305.579987,1222900,302.312088
2016-01-14,306.070007,315.5,297.290009,310.98999,3697900,307.664236
2016-01-15,305.01001,309.970001,299.799988,303.190002,1256300,299.947662
2016-01-19,308.5,308.940002,289.720001,295.109985,1831600,291.954054
2016-01-20,290.839996,297.25,281.850006,294.359985,1383600,291.212074
2016-01-21,294.290009,295.350006,287.309998,289.779999,860400,286.681066
2016-01-22,293.700012,298.549988,291.359985,297.049988,1268800,293.87331
2016-01-25,296.26001,306.309998,295.779999,299.929993,1369700,296.722515
2016-01-26,304.179993,305.98999,299.880005,303.640015,1045200,300.392862
2016-01-27,304.23999,307.959991,297.019989,299.570007,1089600,296.36638
2016-01-28,301.25,309.959991,295.51001,300.220001,1032400,297.009423
2016-01-29,301.329987,310.829987,300.01001,310.570007,1145300,307.248745
2016-02-01,310.049988,315.809998,308.880005,311.440002,812200,308.109436
2016-02-02,307.929993,313.869995,307.26001,312.589996,1013500,309.247132
2016-02-03,313.5,314.880005,304.339996,309.540009,1268100,306.229761
2016-02-04,312.170013,314.079987,305.359985,308.450012,1032900,305.151421
2016-02-05,306.910004,307.339996,288.109985,288.440002,1390300,285.3554
2016-02-08,285.880005,286.0,261.809998,268.839996,1850300,265.964998
2016-02-09,268.690002,269.98999,255.449997,265.049988,2097000,262.21552
2016-02-10,268.049988,278.279999,266.290009,273.339996,1498100,270.416875
2016-02-11,265.399994,279.290009,265.399994,275.049988,978600,272.108579
2016-02-12,279.540009,285.170013,276.559998,284.880005,1081600,281.833473
2016-02-16,285.820007,291.679993,284.440002,291.299988,1304600,288.184801
2016-02-17,291.299988,296.429993,285.950012,290.649994,1320100,287.541758
2016-02-18,288.019989,293.670013,286.950012,290.309998,1178300,287.205397
2016-02-19,287.899994,304.130005,284.76001,299.369995,2163900,296.168506
2016-02-22,302.170013,304.829987,298.170013,299.829987,940900,296.623579
2016-02-23,298.850006,299.899994,290.619995,292.059998,969900,288.936683
2016-02-24,290.589996,296.609985,287.690002,295.01001,1078300,291.855147
2016-02-25,296.230011,307.619995,296.230011,307.48999,999000,304.201666
2016-02-26,306.48999,315.059998,303.660004,306.769989,897300,303.489364
2016-02-29,305.309998,308.769989,302.950012,303.690002,1007800,300.442315
2016-03-01,306.23999,308.570007,303.019989,308.399994,1335000,305.101938
2016-03-02,307.709991,308.0,299.299988,304.01001,1016300,300.7589
2016-03-03,302.779999,310.809998,301.700012,310.589996,1113100,307.26852
2016-03-04,310.589996,311.440002,303.5,309.720001,1008400,306.407829
2016-03-07,305.890015,308.019989,294.049988,297.730011,1079800,296.219783
2016-03-08,295.839996,303.720001,295.369995,298.75,872500,297.234598
2016-03-09,299.920013,303.700012,299.290009,301.26001,674900,299.731876
2016-03-10,303.459991,307.600006,301.299988,306.709991,811400,305.154213
2016-03-11,310.0,319.359985,308.660004,318.0,983600,316.386953
2016-03-14,313.769989,315.670013,309.369995,314.019989,836800,312.427131
2016-03-15,311.26001,315.609985,311.26001,312.470001,850800,310.885005
2016-03-16,310.279999,318.320007,310.279999,316.76001,671300,315.153253
2016-03-17,316.589996,321.450012,315.070007,316.980011,1008900,315.372138
2016-03-18,317.5,318.290009,314.200012,315.76001,1049200,314.158325
2016-03-21,314.76001,319.0,311.950012,317.390015,619900,315.780062
2016-03-22,315.649994,320.450012,315.309998,319.040009,528300,317.421686
2016-03-23,319.309998,320.48999,317.720001,319.359985,456900,317.74004
2016-03-24,317.959991,323.0,317.799988,320.75,547800,319.123004
2016-03-28,321.700012,324.970001,320.690002,323.769989,389700,322.127674
2016-03-29,322.769989,329.410004,322.769989,329.339996,515300,327.669428
2016-03-30,330.290009,331.670013,327.790009,328.109985,534700,326.445656
2016-03-31,327.540009,331.799988,326.959991,330.709991,819300,329.032473
2016-04-01,328.309998,332.200012,327.709991,329.940002,499900,328.26639
2016-04-04,331.950012,334.179993,330.339996,333.109985,515200,331.420293
2016-04-05,330.0,333.209991,328.23999,328.640015,427200,326.972997
2016-04-06,328.01001,329.700012,326.160004,327.410004,735900,325.749225
2016-04-07,325.600006,326.950012,323.119995,325.809998,573600,324.157335
2016-04-08,328.720001,329.720001,322.920013,325.98999,554800,324.336414
2016-04-11,327.959991,328.0,323.459991,323.98999,608500,322.346559
2016-04-12,326.200012,326.200012,321.209991,322.130005,663000,320.496009
2016-04-13,322.399994,322.399994,318.410004,321.549988,520000,319.918934
2016-04-14,320.779999,322.190002,318.600006,320.75,357200,319.123004
2016-04-15,320.5,325.320007,319.640015,324.100006,480400,322.456017
2016-04-18,323.01001,326.01001,322.230011,325.589996,303500,323.938449
2016-04-19,327.209991,327.880005,321.679993,324.859985,318600,323.212141
2016-04-20,325.070007,326.959991,322.339996,325.109985,464200,323.460873
2016-04-21,324.230011,329.320007,318.070007,319.890015,695500,318.267381
2016-04-22,320.140015,322.920013,316.299988,322.01001,395300,320.376622
2016-04-25,321.540009,326.850006,320.160004,326.820007,373300,325.162221
2016-04-26,326.570007,333.450012,325.570007,330.109985,653000,328.435511
2016-04-27,330.049988,334.570007,326.25,331.820007,623700,330.136859
2016-04-28,330.769989,334.619995,327.190002,328.23999,471500,326.575001
2016-04-29,327.170013,331.839996,324.690002,330.350006,465500,328.674314
2016-05-02,331.100006,333.850006,329.5,333.619995,395000,331.927716
2016-05-03,332.450012,333.48999,328.26001,332.890015,625700,331.201439
2016-05-04,330.820007,337.119995,330.019989,334.829987,1048700,333.13157
2016-05-05,334.26001,336.910004,326.950012,330.890015,1010800,329.211583
2016-05-06,328.809998,337.790009,326.559998,336.959991,820200,335.25077
2016-05-09,336.899994,343.470001,335.540009,341.040009,529000,339.310092
2016-05-10,341.929993,342.980011,339.559998,341.109985,435300,339.379714
2016-05-11,341.570007,343.380005,337.839996,340.679993,584300,338.951902
2016-05-12,342.600006,346.980011,338.829987,346.209991,491400,344.45385
2016-05-13,346.200012,347.630005,343.179993,344.369995,354100,342.623187
2016-05-16,344.910004,348.75,343.51001,348.600006,414100,346.831741
2016-05-17,345.0,348.299988,341.450012,342.320007,462900,340.583598
2016-05-18,342.029999,344.850006,336.600006,342.049988,550000,340.314948
2016-05-19,338.980011,345.480011,338.980011,343.049988,610500,341.309875
2016-05-20,344.279999,346.410004,340.059998,345.0,534900,343.249996
2016-05-23,343.339996,345.859985,341.399994,344.660004,332300,344.660004
2016-05-24,345.649994,355.230011,344.679993,354.730011,1005400,354.730011
2016-05-25,356.73999,359.119995,353.440002,357.730011,897400,357.730011
2016-05-26,358.380005,363.220001,356.799988,363.089996,756700,363.089996
2016-05-27,363.100006,368.690002,363.100006,366.559998,824700,366.559998
2016-05-31,368.76001,368.890015,361.540009,362.0,1151500,362.0
2016-06-01,360.970001,366.019989,360.209991,365.940002,643300,365.940002
2016-06-02,364.940002,367.820007,362.940002,367.529999,587100,367.529999
2016-06-03,367.549988,368.869995,362.140015,364.690002,585600,364.690002
