Date,Open_GPN,High_GPN,Low_GPN,Close_GPN,Volume_GPN,AdjClose_GPN
2015-08-25,109.910004,109.989998,105.889999,106.040001,1545200,52.995107
2015-08-26,108.699997,109.470001,105.82,109.120003,1157200,54.534385
2015-08-27,110.260002,112.540001,109.75,111.989998,689000,55.968709
2015-08-28,111.489998,113.43,110.809998,112.470001,755600,56.208598
2015-08-31,112.029999,112.5,111.07,111.389999,707400,55.668851
2015-09-01,108.959999,110.099998,108.059998,108.360001,729200,54.154562
2015-09-02,110.0,110.480003,108.470001,110.480003,633400,55.214066
2015-09-03,111.139999,112.419998,110.690002,111.0,778000,55.473942
2015-09-04,109.919998,110.970001,109.480003,110.290001,720200,55.11911
2015-09-08,112.5,113.720001,111.339996,113.43,883000,56.688372
2015-09-09,114.470001,114.82,111.919998,112.139999,831800,56.043675
2015-09-10,111.800003,114.18,111.080002,112.93,761200,56.43849
2015-09-11,112.309998,114.110001,111.650002,114.080002,664400,57.01322
2015-09-14,114.050003,114.440002,112.529999,112.599998,1011200,56.273566
2015-09-15,113.489998,114.93,112.279999,114.419998,746600,57.183139
2015-09-16,114.370003,114.839996,113.440002,114.510002,838000,57.22812
2015-09-17,114.75,115.849998,114.32,114.629997,840000,57.288089
2015-09-18,113.370003,114.730003,113.300003,113.739998,1702200,56.843298
2015-09-21,114.790001,116.730003,114.599998,116.239998,1016600,58.092711
2015-09-22,114.970001,116.209999,114.510002,116.059998,1162200,58.002753
2015-09-23,116.529999,118.029999,115.910004,117.279999,771200,58.612468
2015-09-24,116.059998,116.690002,114.5,115.510002,1033200,57.727885
2015-09-25,116.559998,117.720001,115.099998,115.739998,743600,57.842829
2015-09-28,115.349998,115.639999,111.5,112.0,1184000,55.973708
2015-09-29,112.239998,114.089996,111.769997,113.949997,1399400,56.948248
2015-09-30,114.68,115.900002,112.919998,114.730003,1111400,57.338068
2015-10-01,115.959999,116.68,113.959999,116.540001,1499000,58.242642
2015-10-02,115.639999,118.449997,113.959999,118.449997,1316200,59.197192
2015-10-05,120.0,120.290001,116.75,116.900002,2030800,58.422558
2015-10-06,116.82,117.099998,114.519997,115.370003,2173600,57.657918
2015-10-07,124.5,128.809998,122.25,128.199997,4549800,64.069903
2015-10-08,129.100006,132.649994,128.660004,132.449997,3499600,66.193905
2015-10-09,132.100006,133.169998,130.850006,133.020004,2030000,66.478775
2015-10-12,132.919998,135.360001,132.169998,133.740005,2040800,66.838607
2015-10-13,133.25,134.75,129.210007,129.669998,2920000,64.804559
2015-10-14,129.990005,130.889999,125.919998,126.919998,3516200,63.430204
2015-10-15,127.610001,129.860001,126.449997,129.75,2190800,64.844541
2015-10-16,129.740005,131.020004,129.630005,130.860001,1256400,65.399281
2015-10-19,130.440002,133.449997,130.050003,133.270004,2596200,66.603717
2015-10-20,132.929993,133.389999,130.25,130.839996,2389200,65.389283
2015-10-21,131.839996,132.619995,129.619995,131.229996,2175600,65.584191
2015-10-22,131.639999,134.029999,131.169998,133.619995,2052800,66.77863
2015-10-23,134.830002,134.970001,132.660004,133.940002,1339200,66.938558
2015-10-26,134.169998,134.169998,132.580002,132.889999,1237000,66.413803
2015-10-27,132.539993,132.869995,129.330002,130.979996,2157200,65.45925
2015-10-28,131.970001,137.860001,131.270004,137.440002,3124400,68.687737
2015-10-29,136.899994,139.380005,136.289993,136.429993,1798200,68.182969
2015-10-30,136.339996,137.669998,135.960007,136.410004,1166400,68.172979
2015-11-02,136.25,136.610001,134.720001,136.229996,1199000,68.083017
2015-11-03,67.949997,67.970001,66.870003,67.559998,988800,67.528278
2015-11-04,67.5,68.540001,67.169998,68.07,895100,68.03804
2015-11-05,67.940002,68.690002,67.559998,68.599998,820600,68.56779
2015-11-06,68.360001,69.940002,68.160004,69.940002,1089000,69.907165
2015-11-09,69.300003,69.830002,68.330002,69.25,1444200,69.217487
2015-11-10,68.849998,69.550003,68.650002,69.0,1595100,68.977565
2015-11-11,69.120003,70.0,68.580002,69.699997,1136900,69.677334
2015-11-12,69.43,69.510002,68.599998,68.889999,1063400,68.8676
2015-11-13,68.599998,69.809998,68.07,69.029999,1331700,69.007554
2015-11-16,68.75,69.220001,68.18,69.150002,860100,69.127518
2015-11-17,69.25,70.650002,69.230003,70.080002,1160900,70.057216
2015-11-18,70.330002,70.949997,69.580002,70.900002,1282900,70.876949
2015-11-19,70.940002,71.639999,70.75,71.269997,1220300,71.246824
2015-11-20,71.639999,71.93,71.089996,71.260002,1067700,71.236832
2015-11-23,71.379997,72.910004,71.360001,72.660004,1298800,72.636379
2015-11-24,72.449997,72.839996,71.769997,72.25,1373000,72.226508
2015-11-25,72.370003,72.580002,72.099998,72.440002,789900,72.416449
2015-11-27,72.209999,72.720001,71.480003,72.290001,697400,72.266496
2015-11-30,72.550003,72.889999,70.790001,70.849998,6490900,70.826962
2015-12-01,71.07,72.050003,70.529999,71.089996,1559200,71.066882
2015-12-02,71.0,71.910004,70.699997,71.669998,1172500,71.646695
2015-12-03,72.080002,72.120003,68.980003,69.339996,1556700,69.317451
2015-12-04,69.349998,70.480003,68.980003,70.389999,1006900,70.367113
2015-12-07,70.449997,70.629997,69.110001,69.760002,890800,69.73732
2015-12-08,69.150002,70.699997,69.010002,70.32,864600,70.297136
2015-12-09,69.82,70.57,69.279999,69.629997,1139800,69.607358
2015-12-10,69.760002,74.639999,69.290001,71.449997,4018600,71.426765
2015-12-11,70.800003,71.129997,69.150002,69.690002,2380700,69.667343
2015-12-14,69.82,71.480003,69.57,70.330002,1649500,70.307134
2015-12-15,71.010002,71.860001,70.580002,71.419998,1320800,71.396776
2015-12-16,65.050003,66.949997,63.0,65.690002,12820400,65.668644
2015-12-17,66.0,66.360001,63.860001,64.18,4173200,64.159133
2015-12-18,63.959999,64.720001,63.110001,63.799999,5840800,63.779255
2015-12-21,64.0,64.650002,62.709999,63.880001,2003300,63.859231
2015-12-22,64.25,64.699997,63.799999,64.360001,1734600,64.339074
2015-12-23,64.949997,65.790001,64.690002,65.620003,1079600,65.598667
2015-12-24,65.309998,65.709999,65.029999,65.5,609600,65.478703
2015-12-28,65.309998,65.660004,64.68,65.589996,1118700,65.56867
2015-12-29,65.889999,66.699997,65.889999,66.519997,955700,66.498368
2015-12-30,66.239998,66.480003,65.190002,65.260002,1048200,65.238783
2015-12-31,65.160004,65.57,64.330002,64.510002,1361700,64.489027
2016-01-04,63.509998,63.720001,61.970001,62.580002,2681600,62.559654
2016-01-05,62.580002,63.68,62.580002,63.549999,2400600,63.529336
2016-01-06,62.810001,64.080002,62.34,63.75,2911300,63.729272
2016-01-07,62.48,63.34,61.060001,61.360001,2342900,61.34005
2016-01-08,61.869999,62.59,60.02,60.18,1870800,60.160433
2016-01-11,60.27,60.98,57.73,58.52,2906000,58.500973
2016-01-12,59.119999,59.16,57.009998,58.52,3306700,58.500973
2016-01-13,58.68,58.889999,56.09,56.400002,3665800,56.381663
2016-01-14,56.52,57.959999,55.939999,57.360001,1955400,57.34135
2016-01-15,56.119999,57.16,55.57,57.099998,3345600,57.081433
2016-01-19,57.650002,58.490002,57.049999,57.32,2621700,57.301362
2016-01-20,56.139999,58.360001,54.790001,58.029999,3481300,58.011131
2016-01-21,58.040001,58.740002,57.040001,57.290001,2451700,57.271373
2016-01-22,58.029999,59.040001,57.779999,58.860001,1882800,58.840863
2016-01-25,58.790001,59.18,57.549999,57.66,2309200,57.641252
2016-01-26,57.73,58.91,57.060001,58.66,2498700,58.640927
2016-01-27,58.130001,58.32,55.77,56.549999,2720000,56.531612
2016-01-28,57.02,57.41,55.540001,55.849998,1862800,55.831839
2016-01-29,56.150002,58.970001,55.860001,58.950001,2532500,58.930834
2016-02-01,58.48,60.029999,58.23,59.619999,1888800,59.600614
2016-02-02,58.77,58.77,56.259998,56.549999,1963800,56.531612
2016-02-03,57.009998,58.0,56.049999,57.330002,1970100,57.311361
2016-02-04,57.09,57.900002,56.860001,57.689999,1055700,57.671241
2016-02-05,57.650002,57.689999,55.580002,55.759998,1276100,55.741868
2016-02-08,54.810001,54.810001,51.290001,52.540001,2274000,52.522918
2016-02-09,51.619999,53.880001,51.619999,52.470001,1800800,52.452941
2016-02-10,52.799999,54.779999,52.799999,54.48,2673100,54.472667
2016-02-11,53.189999,55.439999,52.740002,54.900002,2132200,54.892613
2016-02-12,55.650002,56.860001,54.860001,56.799999,1962300,56.792355
2016-02-16,57.290001,58.240002,56.639999,58.099998,1391500,58.092179
2016-02-17,58.75,59.220001,57.889999,59.189999,1654700,59.182032
2016-02-18,59.540001,59.59,57.98,58.009998,1574800,58.002191
2016-02-19,57.959999,59.25,57.310001,59.16,1564900,59.152038
2016-02-22,59.639999,61.650002,59.639999,61.459999,1466400,61.451727
2016-02-23,61.049999,61.73,60.490002,60.580002,1264700,60.571849
2016-02-24,59.98,62.07,59.740002,61.889999,1086100,61.88167
2016-02-25,62.209999,62.990002,61.799999,62.380001,967700,62.371606
2016-02-26,62.540001,62.790001,61.169998,61.599998,1031900,61.591708
2016-02-29,61.380001,62.16,60.720001,60.950001,1409900,60.941798
2016-03-01,61.279999,62.73,60.75,62.709999,1018500,62.701559
2016-03-02,62.740002,62.75,61.610001,62.220001,870000,62.211627
2016-03-03,61.950001,62.990002,61.360001,62.959999,991400,62.951525
2016-03-04,62.860001,63.48,62.23,63.259998,1375500,63.251484
2016-03-07,62.939999,63.0,60.110001,60.529999,2222000,60.521852
2016-03-08,60.110001,60.349998,58.919998,58.93,2560900,58.922069
2016-03-09,59.040001,59.380001,58.57,59.27,1153300,59.262023
2016-03-10,59.639999,60.360001,59.279999,59.830002,1399500,59.821949
2016-03-11,60.279999,61.009998,59.869999,60.16,1216700,60.151903
2016-03-14,59.900002,60.220001,58.860001,58.93,1550600,58.922069
2016-03-15,58.66,59.599998,58.34,58.470001,1967500,58.462132
2016-03-16,58.200001,59.299999,58.110001,59.080002,1392000,59.07205
2016-03-17,59.200001,59.939999,58.869999,59.900002,1551000,59.89194
2016-03-18,59.009998,59.75,58.830002,59.349998,1734100,59.342011
2016-03-21,59.380001,60.099998,59.240002,59.48,1098900,59.471994
2016-03-22,58.939999,59.98,58.540001,59.619999,1547800,59.611975
2016-03-23,59.57,60.450001,59.040001,59.669998,1940700,59.661967
2016-03-24,59.23,60.200001,58.700001,60.169998,1368200,60.1619
2016-03-28,60.189999,60.549999,59.549999,60.09,1009200,60.081913
2016-03-29,60.139999,64.419998,60.02,62.959999,3428700,62.951525
2016-03-30,63.02,63.349998,62.150002,62.779999,1203200,62.771549
2016-03-31,62.779999,65.550003,62.779999,65.300003,2422100,65.291215
2016-04-01,64.529999,65.169998,63.990002,65.150002,1353200,65.141233
2016-04-04,65.339996,65.760002,64.5,64.769997,1729700,64.761279
2016-04-05,64.419998,65.910004,64.209999,65.150002,1878600,65.141233
2016-04-06,67.279999,71.669998,67.279999,70.860001,4604500,70.850464
2016-04-07,70.860001,72.93,70.650002,71.739998,3256800,71.730343
2016-04-08,71.889999,72.489998,71.400002,72.199997,1493200,72.19028
2016-04-11,72.919998,74.019997,72.120003,72.290001,2059200,72.280272
2016-04-12,72.360001,72.629997,71.269997,71.809998,2693900,71.800333
2016-04-13,72.07,75.800003,71.940002,75.68,2966700,75.669815
2016-04-14,75.75,76.190002,75.139999,75.300003,2630300,75.289869
2016-04-15,75.370003,76.0,75.059998,75.690002,1584200,75.679816
2016-04-18,75.809998,77.150002,75.720001,76.919998,1718900,76.909646
2016-04-19,77.470001,77.529999,75.879997,76.599998,2079600,76.589689
2016-04-20,77.199997,77.25,75.57,76.0,4519800,75.989771
2016-04-21,75.849998,75.849998,73.830002,74.269997,2818500,74.260001
2016-04-22,74.269997,74.400002,72.93,73.290001,36730000,73.280137
2016-04-25,74.010002,74.309998,73.110001,73.290001,2359600,73.280137
2016-04-26,73.400002,73.93,72.580002,73.190002,2328700,73.180152
2016-04-27,73.510002,75.949997,73.209999,74.75,2841000,74.73994
2016-04-28,74.839996,74.860001,72.57,72.809998,1525900,72.800198
2016-04-29,72.650002,73.080002,71.669998,72.18,2355900,72.170286
2016-05-02,72.760002,73.269997,72.190002,73.260002,1485300,73.250142
2016-05-03,72.529999,73.400002,72.230003,73.059998,1718900,73.050165
2016-05-04,72.43,73.120003,72.370003,72.629997,1597200,72.620222
2016-05-05,72.860001,72.980003,71.879997,72.309998,1296200,72.300266
2016-05-06,72.110001,72.870003,71.720001,72.860001,1429400,72.850195
2016-05-09,72.559998,73.25,72.029999,73.040001,1433100,73.030171
2016-05-10,73.199997,74.57,72.919998,74.300003,1538700,74.290003
2016-05-11,74.080002,74.580002,73.790001,74.07,1340100,74.07
2016-05-12,74.279999,74.830002,73.669998,74.370003,1297200,74.370003
2016-05-13,74.239998,75.120003,73.980003,74.239998,1260600,74.239998
2016-05-16,74.089996,74.849998,74.0,74.349998,1080400,74.349998
2016-05-17,74.059998,74.349998,73.599998,74.150002,1625200,74.150002
2016-05-18,74.07,74.739998,73.57,74.279999,1037200,74.279999
2016-05-19,73.839996,74.360001,72.879997,74.199997,985900,74.199997
2016-05-20,74.879997,75.620003,74.389999,74.949997,902700,74.949997
2016-05-23,74.919998,75.580002,74.260002,74.900002,886500,74.900002
2016-05-24,75.389999,77.339996,75.370003,77.220001,1846300,77.220001
2016-05-25,77.279999,77.349998,76.150002,76.260002,1372700,76.260002
2016-05-26,76.300003,76.75,76.07,76.370003,634900,76.370003
2016-05-27,76.220001,77.269997,76.190002,77.110001,718300,77.110001
2016-05-31,77.370003,78.300003,76.470001,77.690002,1636900,77.690002
2016-06-01,77.290001,77.75,76.940002,77.709999,1411800,77.709999
2016-06-02,77.599998,78.919998,77.349998,78.919998,1479900,78.919998
2016-06-03,78.389999,78.589996,75.610001,76.059998,2565600,76.059998
