Date,Open_HSY,High_HSY,Low_HSY,Close_HSY,Volume_HSY,AdjClose_HSY
2015-09-01,88.239998,88.879997,86.669998,87.080002,1486700,85.369951
2015-09-02,87.980003,88.660004,87.720001,88.620003,830100,86.879709
2015-09-03,88.949997,90.459999,88.730003,90.239998,1323600,88.467892
2015-09-04,89.220001,90.160004,88.449997,89.720001,1354900,87.958106
2015-09-08,90.809998,92.400002,90.589996,92.110001,1210300,90.301172
2015-09-09,93.029999,93.089996,90.160004,90.379997,1339900,88.605142
2015-09-10,90.110001,91.410004,89.93,90.709999,857100,88.928663
2015-09-11,90.620003,91.290001,90.080002,91.209999,718700,89.418844
2015-09-14,91.160004,91.160004,89.980003,90.220001,822400,88.448288
2015-09-15,90.32,90.940002,89.639999,90.75,935300,88.967878
2015-09-16,91.82,93.959999,91.75,93.739998,1636800,91.89916
2015-09-17,93.690002,94.419998,92.839996,93.300003,1021800,91.467805
2015-09-18,92.18,93.199997,92.18,92.459999,1916900,90.644297
2015-09-21,92.910004,93.309998,92.400002,92.779999,818800,90.958013
2015-09-22,91.730003,91.830002,91.120003,91.709999,837400,89.909025
2015-09-23,91.639999,91.949997,91.07,91.849998,602400,90.046275
2015-09-24,91.260002,92.220001,91.260002,92.089996,711000,90.28156
2015-09-25,92.629997,93.650002,92.18,92.559998,621100,90.742332
2015-09-28,92.290001,92.650002,91.209999,91.279999,736400,89.487469
2015-09-29,91.220001,92.550003,91.139999,92.389999,1211400,90.575672
2015-09-30,93.25,93.480003,91.18,91.879997,1193900,90.075685
2015-10-01,92.279999,92.279999,90.860001,92.050003,1266400,90.242352
2015-10-02,90.82,94.349998,90.82,94.309998,1220400,92.457966
2015-10-05,94.779999,95.940002,94.360001,95.489998,1801000,93.614794
2015-10-06,95.459999,95.480003,93.449997,94.169998,1267800,92.320716
2015-10-07,94.650002,95.709999,94.010002,95.669998,1241200,93.791259
2015-10-08,95.650002,97.18,95.110001,97.0,990100,95.095143
2015-10-09,96.940002,97.400002,96.25,96.559998,750100,94.663781
2015-10-12,96.699997,97.349998,96.559998,97.07,493300,95.163768
2015-10-13,96.790001,97.120003,95.559998,95.739998,1062800,93.859884
2015-10-14,95.669998,95.900002,94.059998,94.300003,819000,92.448168
2015-10-15,94.970001,95.260002,93.610001,94.730003,765300,92.869724
2015-10-16,95.199997,95.639999,94.620003,95.279999,523800,93.408918
2015-10-19,95.010002,95.699997,95.010002,95.25,491400,93.379509
2015-10-20,95.0,95.040001,94.029999,94.209999,850600,92.359931
2015-10-21,94.400002,94.800003,94.019997,94.050003,1061200,92.203077
2015-10-22,94.639999,96.18,94.529999,95.93,996700,94.046155
2015-10-23,96.25,96.75,94.93,95.669998,757800,93.791259
2015-10-26,95.650002,95.809998,94.269997,94.959999,936800,93.095203
2015-10-27,94.650002,94.949997,93.75,94.330002,1355700,92.477577
2015-10-28,90.949997,91.419998,88.019997,88.239998,4107600,86.507167
2015-10-29,88.199997,89.669998,87.059998,88.959999,3474000,87.213029
2015-10-30,89.120003,89.779999,88.669998,88.690002,1341100,86.948334
2015-11-02,88.870003,89.199997,87.190002,87.959999,1906800,86.232667
2015-11-03,87.809998,88.43,87.370003,88.059998,1657400,86.330701
2015-11-04,88.349998,88.470001,87.059998,87.709999,1422200,85.987576
2015-11-05,88.18,88.480003,87.43,87.709999,1284300,85.987576
2015-11-06,87.239998,87.510002,85.419998,86.160004,1262300,84.468019
2015-11-09,86.0,86.160004,84.589996,85.120003,1380500,83.448441
2015-11-10,85.230003,85.919998,84.620003,85.800003,1189500,84.115088
2015-11-11,86.0,86.989998,85.800003,86.589996,906600,84.889568
2015-11-12,86.629997,86.709999,85.099998,85.160004,1040500,83.487657
2015-11-13,85.209999,85.550003,83.349998,83.82,1535100,82.173967
2015-11-16,83.870003,84.790001,83.769997,84.760002,1321000,83.09551
2015-11-17,84.739998,85.089996,83.040001,83.580002,1527400,81.938683
2015-11-18,83.940002,85.599998,83.330002,85.32,1592900,83.644511
2015-11-19,85.519997,86.150002,85.019997,85.089996,1095300,83.419024
2015-11-20,85.389999,85.75,84.529999,84.589996,1609000,82.928843
2015-11-23,84.440002,85.650002,84.400002,85.650002,1390200,84.550763
2015-11-24,85.059998,86.68,85.059998,86.519997,2367100,85.409593
2015-11-25,86.25,87.220001,86.059998,86.910004,1260700,85.794594
2015-11-27,86.790001,87.720001,86.5,87.0,638200,85.883436
2015-11-30,86.970001,87.32,86.300003,86.309998,1530900,85.202289
2015-12-01,86.349998,86.860001,85.230003,85.620003,2526700,84.521149
2015-12-02,85.82,86.349998,84.849998,85.209999,1190100,84.116408
2015-12-03,85.300003,85.669998,84.0,84.559998,1027500,83.474748
2015-12-04,84.809998,86.790001,84.809998,86.5,1090200,85.389853
2015-12-07,86.440002,87.279999,86.220001,87.139999,922500,86.021638
2015-12-08,86.949997,88.32,86.690002,87.860001,1372200,86.732399
2015-12-09,87.18,87.989998,86.510002,86.610001,995500,85.498442
2015-12-10,86.5,87.519997,86.370003,86.769997,1018900,85.656384
2015-12-11,85.849998,88.540001,85.650002,87.43,1919000,86.307917
2015-12-14,87.610001,90.190002,87.510002,89.910004,2275500,88.756092
2015-12-15,90.25,90.889999,88.669998,89.349998,1945100,88.203274
2015-12-16,89.82,92.0,89.599998,91.419998,1683600,90.246707
2015-12-17,91.449997,91.580002,89.43,89.830002,1280200,88.677117
2015-12-18,89.089996,89.110001,87.849998,88.760002,1852700,87.62085
2015-12-21,89.129997,89.400002,88.489998,89.18,878500,88.035458
2015-12-22,89.5,89.790001,88.150002,89.730003,793000,88.578402
2015-12-23,89.860001,90.419998,89.120003,90.339996,746000,89.180566
2015-12-24,90.279999,90.519997,89.980003,90.32,292400,89.160826
2015-12-28,90.199997,90.43,89.699997,90.389999,515000,89.229928
2015-12-29,90.690002,91.239998,90.559998,90.980003,593100,89.812359
2015-12-30,90.860001,91.129997,90.470001,90.599998,666600,89.437232
2015-12-31,90.099998,90.099998,89.089996,89.269997,559100,88.124299
2016-01-04,88.160004,88.410004,87.120003,87.989998,1042800,86.860728
2016-01-05,88.480003,88.879997,87.230003,87.669998,1449700,86.544835
2016-01-06,86.709999,88.040001,86.209999,87.730003,2128400,86.60407
2016-01-07,86.709999,87.18,85.419998,85.699997,1713000,84.600117
2016-01-08,85.980003,86.230003,84.75,84.919998,1182100,83.830129
2016-01-11,84.290001,84.940002,83.519997,84.25,1611100,83.168729
2016-01-12,84.989998,85.199997,84.010002,85.010002,843300,83.918978
2016-01-13,85.239998,85.300003,83.419998,83.599998,1348600,82.52707
2016-01-14,84.089996,85.07,83.480003,84.57,1549100,83.484622
2016-01-15,83.199997,83.739998,82.620003,83.32,1547100,82.250665
2016-01-19,83.669998,84.739998,83.519997,84.610001,1166800,83.52411
2016-01-20,83.879997,85.580002,82.650002,84.989998,1741300,83.89923
2016-01-21,84.959999,85.279999,83.82,84.660004,1667100,83.573471
2016-01-22,85.230003,86.190002,84.879997,85.25,1121100,84.155895
2016-01-25,84.910004,85.209999,83.029999,83.769997,2127100,82.694886
2016-01-26,84.129997,85.489998,83.639999,85.080002,1379500,83.988079
2016-01-27,85.160004,86.050003,84.290001,84.43,2222400,83.34642
2016-01-28,85.720001,88.230003,82.419998,87.0,3498400,85.883436
2016-01-29,87.25,88.279999,86.639999,88.110001,2351800,86.979191
2016-02-01,88.190002,90.32,87.949997,89.360001,2463200,88.213148
2016-02-02,88.470001,89.93,88.139999,89.5,2242800,88.351351
2016-02-03,89.43,89.839996,88.510002,88.779999,1696400,87.64059
2016-02-04,88.720001,89.639999,88.199997,88.639999,1343100,87.502387
2016-02-05,88.889999,89.400002,87.400002,87.699997,1227000,86.574449
2016-02-08,87.449997,90.410004,87.379997,90.010002,2284500,88.854807
2016-02-09,89.050003,90.349998,88.360001,89.82,1872300,88.667243
2016-02-10,89.82,91.330002,89.540001,89.75,1084800,88.598142
2016-02-11,89.019997,89.099998,87.919998,88.489998,1356100,87.354311
2016-02-12,88.989998,89.870003,88.769997,89.699997,1080300,88.548781
2016-02-16,90.0,90.559998,89.050003,90.389999,1013600,89.229928
2016-02-17,90.589996,92.470001,90.389999,91.610001,1506100,90.434271
2016-02-18,91.410004,91.410004,90.010002,90.489998,1111400,89.328643
2016-02-19,90.580002,91.440002,90.139999,91.029999,1182000,89.861713
2016-02-22,91.75,91.75,90.010002,90.349998,1004400,89.19044
2016-02-23,89.730003,90.32,88.93,89.910004,1126200,89.332528
2016-02-24,89.639999,90.93,89.360001,90.669998,1116600,90.087641
2016-02-25,90.660004,91.959999,90.18,91.940002,860800,91.349489
2016-02-26,92.0,92.0,90.25,90.620003,792800,90.037967
2016-02-29,90.489998,91.709999,90.290001,90.889999,1052700,90.306229
2016-03-01,91.709999,92.309998,91.419998,91.860001,958700,91.270001
2016-03-02,91.989998,92.459999,91.290001,92.269997,944000,91.677363
2016-03-03,92.199997,93.410004,92.0,93.360001,816900,92.760366
2016-03-04,93.050003,93.790001,92.720001,93.18,681200,92.581522
2016-03-07,92.519997,93.300003,92.050003,92.440002,982700,91.846277
2016-03-08,91.769997,92.610001,91.690002,92.040001,897200,91.448845
2016-03-09,92.379997,93.220001,91.959999,92.57,889000,91.975439
2016-03-10,93.0,93.0,91.790001,91.949997,734300,91.359419
2016-03-11,92.190002,92.959999,92.169998,92.720001,656500,92.124478
2016-03-14,92.480003,92.82,92.07,92.32,562900,91.727045
2016-03-15,92.0,92.739998,91.349998,92.540001,538300,91.945633
2016-03-16,92.419998,93.120003,91.75,92.790001,624300,92.194028
2016-03-17,93.010002,93.260002,92.5,92.639999,995400,92.04499
2016-03-18,92.690002,92.790001,90.550003,90.980003,2147500,90.395655
2016-03-21,90.699997,91.190002,90.050003,90.879997,888900,90.296292
2016-03-22,90.629997,90.889999,89.290001,89.349998,1620200,88.77612
2016-03-23,89.349998,90.379997,89.25,89.919998,963700,89.342458
2016-03-24,89.400002,90.349998,89.360001,90.07,886100,89.491497
2016-03-28,90.129997,91.0,90.120003,90.32,872100,89.739891
2016-03-29,90.199997,91.919998,90.150002,91.860001,1284500,91.270001
2016-03-30,92.0,92.040001,91.160004,91.849998,1507100,91.260063
2016-03-31,91.510002,92.300003,91.389999,92.089996,1174500,91.498519
2016-04-01,91.889999,93.769997,91.809998,93.709999,1158500,93.108117
2016-04-04,93.809998,94.169998,92.330002,92.5,978900,91.905889
2016-04-05,92.82,92.989998,91.080002,91.339996,1123600,90.753336
2016-04-06,91.379997,92.150002,90.800003,91.860001,1019100,91.270001
2016-04-07,91.279999,91.57,90.089996,91.040001,1146600,90.455268
2016-04-08,91.25,91.82,91.080002,91.809998,736600,91.220319
2016-04-11,91.949997,92.400002,91.5,91.599998,778800,91.011668
2016-04-12,91.440002,92.419998,91.120003,92.139999,526500,91.548201
2016-04-13,92.199997,92.330002,91.470001,92.099998,1117300,91.508457
2016-04-14,92.110001,92.75,91.949997,92.190002,1059100,91.597883
2016-04-15,92.32,93.529999,91.82,93.510002,1148300,92.909404
2016-04-18,93.440002,94.129997,92.93,94.040001,967200,93.435999
2016-04-19,94.129997,94.93,93.779999,94.559998,1429200,93.952656
2016-04-20,92.900002,93.699997,91.209999,91.589996,2543300,91.00173
2016-04-21,91.449997,91.82,89.779999,89.779999,2113400,89.203358
2016-04-22,89.879997,90.559998,89.489998,90.550003,1296600,89.968417
2016-04-25,90.419998,91.980003,90.190002,91.370003,1634200,90.78315
2016-04-26,88.160004,90.0,87.919998,89.599998,3052700,89.024514
2016-04-27,89.839996,91.120003,89.389999,90.870003,2268600,90.286361
2016-04-28,90.5,92.050003,90.220001,91.660004,1384800,91.071288
2016-04-29,91.739998,93.209999,91.400002,93.110001,1820900,92.511972
2016-05-02,93.080002,93.849998,92.860001,93.720001,1304800,93.118055
2016-05-03,93.5,94.540001,92.660004,92.860001,1796400,92.263578
2016-05-04,92.360001,92.849998,91.849998,92.139999,1507400,91.548201
2016-05-05,92.080002,92.940002,91.639999,91.900002,1621000,91.309745
2016-05-06,91.599998,91.779999,90.209999,91.610001,1060900,91.021606
2016-05-09,91.790001,92.949997,91.709999,92.470001,874500,91.876083
2016-05-10,92.75,93.269997,92.559998,93.160004,740300,92.561654
2016-05-11,92.919998,93.379997,91.889999,92.239998,919800,91.647557
2016-05-12,92.449997,93.239998,92.040001,93.160004,804500,92.561654
2016-05-13,93.0,93.400002,92.370003,92.440002,929100,91.846277
2016-05-16,92.260002,92.889999,92.089996,92.690002,741000,92.094671
2016-05-17,92.349998,92.779999,90.379997,90.699997,1105000,90.117447
2016-05-18,90.25,90.940002,89.330002,89.879997,1083400,89.302714
2016-05-19,89.599998,90.639999,89.169998,90.639999,1219100,90.057835
2016-05-20,90.889999,91.099998,90.349998,90.769997,1043300,90.186998
2016-05-23,90.239998,91.330002,89.980003,90.620003,869200,90.620003
2016-05-24,90.720001,91.68,90.57,91.339996,761200,91.339996
2016-05-25,91.440002,91.779999,90.849998,91.360001,1483900,91.360001
2016-05-26,91.470001,92.75,91.330002,92.150002,918400,92.150002
2016-05-27,92.309998,92.93,92.25,92.599998,762200,92.599998
2016-05-31,92.75,93.330002,91.870003,92.849998,3257000,92.849998
2016-06-01,93.019997,93.529999,92.459999,93.0,1147700,93.0
2016-06-02,92.809998,92.940002,92.0,92.760002,873900,92.760002
2016-06-03,92.75,93.809998,92.75,93.5,1025800,93.5
